lindex,Sport,Year,Country,count
20423,Speed Skating,1984,SUI,3
20424,Speed Skating,1984,SWE,18
20425,Speed Skating,1984,URS,27
20426,Speed Skating,1984,USA,26
20427,Speed Skating,1984,YUG,13
20428,Speed Skating,1988,AUS,8
20429,Speed Skating,1988,AUT,11
20430,Speed Skating,1988,CAN,33
20431,Speed Skating,1988,CHN,4
20432,Speed Skating,1988,FIN,5
20433,Speed Skating,1988,FRA,13
20434,Speed Skating,1988,FRG,10
20435,Speed Skating,1988,GBR,7
20436,Speed Skating,1988,GDR,27
20437,Speed Skating,1988,ITA,6
20438,Speed Skating,1988,JPN,29
20439,Speed Skating,1988,KOR,14
20440,Speed Skating,1988,NED,25
20441,Speed Skating,1988,NOR,18
20442,Speed Skating,1988,POL,11
20443,Speed Skating,1988,PRK,13
20444,Speed Skating,1988,SWE,17
20445,Speed Skating,1988,TCH,3
20446,Speed Skating,1988,URS,30
20447,Speed Skating,1988,USA,36
20448,Speed Skating,1988,YUG,6
20449,Speed Skating,1992,AUS,8
20450,Speed Skating,1992,AUT,11
20451,Speed Skating,1992,CAN,20
20452,Speed Skating,1992,CHN,21
20453,Speed Skating,1992,EUN,36
20454,Speed Skating,1992,FIN,4
20455,Speed Skating,1992,FRA,3
20456,Speed Skating,1992,GBR,2
20457,Speed Skating,1992,GER,32
20458,Speed Skating,1992,HUN,6
20459,Speed Skating,1992,ITA,9
20460,Speed Skating,1992,JPN,35
20461,Speed Skating,1992,KOR,10
20462,Speed Skating,1992,MGL,4
20463,Speed Skating,1992,NED,32
20464,Speed Skating,1992,NOR,20
20465,Speed Skating,1992,POL,9
20466,Speed Skating,1992,PRK,14
20467,Speed Skating,1992,ROU,14
20468,Speed Skating,1992,SWE,17
20469,Speed Skating,1992,TCH,6
20470,Speed Skating,1992,USA,36
20471,Speed Skating,1992,YUG,5
20472,Speed Skating,1994,AUS,4
20473,Speed Skating,1994,AUT,17
20474,Speed Skating,1994,BLR,4
20475,Speed Skating,1994,CAN,27
20476,Speed Skating,1994,CHN,11
20477,Speed Skating,1994,GER,31
20478,Speed Skating,1994,HUN,2
20479,Speed Skating,1994,ITA,15
20480,Speed Skating,1994,JPN,34
20481,Speed Skating,1994,KAZ,14
20482,Speed Skating,1994,KOR,19
20483,Speed Skating,1994,LAT,1
20484,Speed Skating,1994,NED,30
20485,Speed Skating,1994,NOR,16
20486,Speed Skating,1994,POL,8
20487,Speed Skating,1994,ROU,14
20488,Speed Skating,1994,RUS,29
20489,Speed Skating,1994,SUI,1
20490,Speed Skating,1994,SWE,9
20491,Speed Skating,1994,UKR,4
20492,Speed Skating,1994,USA,28
20493,Speed Skating,1998,AUT,11
20494,Speed Skating,1998,BEL,3
20495,Speed Skating,1998,BLR,6
20496,Speed Skating,1998,CAN,28
20497,Speed Skating,1998,CHN,20
20498,Speed Skating,1998,FIN,2
20499,Speed Skating,1998,FRA,2
20500,Speed Skating,1998,GER,32
20501,Speed Skating,1998,HUN,6
20502,Speed Skating,1998,ITA,10
20503,Speed Skating,1998,JPN,33
20504,Speed Skating,1998,KAZ,13
20505,Speed Skating,1998,KOR,24
20506,Speed Skating,1998,LAT,3
