lindex,Sport,Year,Country,count
24888,Weightlifting,1972,BAR,1
24889,Weightlifting,1972,BEL,1
24890,Weightlifting,1972,BRA,2
24891,Weightlifting,1972,BUL,9
24892,Weightlifting,1972,CAN,4
24893,Weightlifting,1972,COL,2
24894,Weightlifting,1972,CUB,6
24895,Weightlifting,1972,DEN,3
24896,Weightlifting,1972,DOM,1
24897,Weightlifting,1972,ESP,1
24898,Weightlifting,1972,FIN,9
24899,Weightlifting,1972,FRA,3
24900,Weightlifting,1972,FRG,7
24901,Weightlifting,1972,GBR,9
24902,Weightlifting,1972,GDR,8
24903,Weightlifting,1972,GRE,4
24904,Weightlifting,1972,HUN,9
24905,Weightlifting,1972,INA,1
24906,Weightlifting,1972,IND,1
24907,Weightlifting,1972,IRI,3
24908,Weightlifting,1972,IRL,1
24909,Weightlifting,1972,ISL,2
24910,Weightlifting,1972,ISR,3
24911,Weightlifting,1972,ITA,6
24912,Weightlifting,1972,JPN,9
24913,Weightlifting,1972,KOR,1
24914,Weightlifting,1972,LIB,1
24915,Weightlifting,1972,MEX,2
24916,Weightlifting,1972,MGL,4
24917,Weightlifting,1972,MYA,1
24918,Weightlifting,1972,NOR,4
24919,Weightlifting,1972,NZL,3
24920,Weightlifting,1972,PAK,1
24921,Weightlifting,1972,PAN,2
24922,Weightlifting,1972,PHI,3
24923,Weightlifting,1972,POL,9
24924,Weightlifting,1972,POR,1
24925,Weightlifting,1972,PRK,1
24926,Weightlifting,1972,PUR,6
24927,Weightlifting,1972,ROU,2
24928,Weightlifting,1972,SUD,1
24929,Weightlifting,1972,SUI,1
24930,Weightlifting,1972,SWE,2
24931,Weightlifting,1972,TCH,3
24932,Weightlifting,1972,THA,1
24933,Weightlifting,1972,TPE,1
24934,Weightlifting,1972,TUR,2
24935,Weightlifting,1972,URS,9
24936,Weightlifting,1972,USA,9
24937,Weightlifting,1972,YUG,2
24938,Weightlifting,1976,AUS,3
24939,Weightlifting,1976,AUT,5
24940,Weightlifting,1976,BEL,1
24941,Weightlifting,1976,BRA,1
24942,Weightlifting,1976,BUL,9
24943,Weightlifting,1976,CAN,4
24944,Weightlifting,1976,COL,2
24945,Weightlifting,1976,CUB,9
24946,Weightlifting,1976,DEN,1
24947,Weightlifting,1976,DOM,2
24948,Weightlifting,1976,EGY,2
24949,Weightlifting,1976,ESP,1
24950,Weightlifting,1976,FIN,5
24951,Weightlifting,1976,FRA,8
24952,Weightlifting,1976,FRG,6
24953,Weightlifting,1976,GBR,8
24954,Weightlifting,1976,GDR,7
24955,Weightlifting,1976,GRE,4
24956,Weightlifting,1976,GUA,1
24957,Weightlifting,1976,HUN,9
24958,Weightlifting,1976,INA,1
24959,Weightlifting,1976,IND,1
24960,Weightlifting,1976,IRI,7
24961,Weightlifting,1976,ISL,1
24962,Weightlifting,1976,ISR,1
24963,Weightlifting,1976,ITA,1
24964,Weightlifting,1976,JPN,9
24965,Weightlifting,1976,MEX,1
24966,Weightlifting,1976,NCA,2
24967,Weightlifting,1976,NOR,2
24968,Weightlifting,1976,NZL,3
24969,Weightlifting,1976,PAK,2
24970,Weightlifting,1976,PAN,2
24971,Weightlifting,1976,PHI,2
24972,Weightlifting,1976,POL,9
24973,Weightlifting,1976,PRK,3
24974,Weightlifting,1976,PUR,2
24975,Weightlifting,1976,ROU,1
24976,Weightlifting,1976,SGP,1
24977,Weightlifting,1976,SUI,1
24978,Weightlifting,1976,SWE,5
24979,Weightlifting,1976,TCH,7
24980,Weightlifting,1976,THA,1
24981,Weightlifting,1976,TUR,2
24982,Weightlifting,1976,URS,9
24983,Weightlifting,1976,USA,9
24984,Weightlifting,1980,ALG,3
24985,Weightlifting,1980,AUS,5
24986,Weightlifting,1980,AUT,3
24987,Weightlifting,1980,BEL,3
24988,Weightlifting,1980,BRA,2
24989,Weightlifting,1980,BUL,10
24990,Weightlifting,1980,CUB,9
24991,Weightlifting,1980,DEN,1
24992,Weightlifting,1980,DOM,1
24993,Weightlifting,1980,FIN,7
24994,Weightlifting,1980,FRA,4
24995,Weightlifting,1980,GBR,10
24996,Weightlifting,1980,GDR,9
24997,Weightlifting,1980,GRE,5
24998,Weightlifting,1980,GUA,1
24999,Weightlifting,1980,HUN,10
25000,Weightlifting,1980,IND,2
25001,Weightlifting,1980,IRQ,5
25002,Weightlifting,1980,ISL,3
25003,Weightlifting,1980,ITA,3
25004,Weightlifting,1980,LBA,2
25005,Weightlifting,1980,LIB,2
25006,Weightlifting,1980,MEX,3
25007,Weightlifting,1980,MGL,3
25008,Weightlifting,1980,MYA,1
25009,Weightlifting,1980,NEP,2
25010,Weightlifting,1980,NGR,2
25011,Weightlifting,1980,POL,10
25012,Weightlifting,1980,POR,1
25013,Weightlifting,1980,PRK,5
25014,Weightlifting,1980,ROU,10
25015,Weightlifting,1980,SMR,1
25016,Weightlifting,1980,SWE,6
25017,Weightlifting,1980,SYR,4
25018,Weightlifting,1980,TCH,10
25019,Weightlifting,1980,URS,10
25020,Weightlifting,1980,VEN,1
25021,Weightlifting,1980,YUG,2
25022,Weightlifting,1980,ZIM,1
25023,Weightlifting,1984,ALG,2
25024,Weightlifting,1984,AUS,4
25025,Weightlifting,1984,AUT,6
25026,Weightlifting,1984,CAN,7
25027,Weightlifting,1984,CHN,10
25028,Weightlifting,1984,COL,5
25029,Weightlifting,1984,DEN,1
25030,Weightlifting,1984,ECU,1
25031,Weightlifting,1984,EGY,10
25032,Weightlifting,1984,ESP,4
25033,Weightlifting,1984,FIN,5
25034,Weightlifting,1984,FRA,2
25035,Weightlifting,1984,FRG,6
25036,Weightlifting,1984,GBR,10
25037,Weightlifting,1984,GRE,9
25038,Weightlifting,1984,GUA,2
25039,Weightlifting,1984,INA,3
25040,Weightlifting,1984,IND,4
25041,Weightlifting,1984,IRQ,2
25042,Weightlifting,1984,ISR,1
25043,Weightlifting,1984,ITA,3
25044,Weightlifting,1984,JAM,1
25045,Weightlifting,1984,JPN,9
25046,Weightlifting,1984,KEN,1
25047,Weightlifting,1984,KOR,9
25048,Weightlifting,1984,LIB,1
25049,Weightlifting,1984,MEX,1
25050,Weightlifting,1984,NCA,2
25051,Weightlifting,1984,NEP,2
25052,Weightlifting,1984,NGR,6
25053,Weightlifting,1984,NZL,3
25054,Weightlifting,1984,PAN,3
25055,Weightlifting,1984,PER,2
25056,Weightlifting,1984,POR,2
25057,Weightlifting,1984,PUR,1
25058,Weightlifting,1984,ROU,10
25059,Weightlifting,1984,SAM,2
25060,Weightlifting,1984,SOL,1
25061,Weightlifting,1984,SRI,1
25062,Weightlifting,1984,SUI,1
25063,Weightlifting,1984,SWE,6
25064,Weightlifting,1984,SWZ,1
25065,Weightlifting,1984,SYR,2
25066,Weightlifting,1984,TPE,4
25067,Weightlifting,1984,TUN,2
25068,Weightlifting,1984,TUR,4
25069,Weightlifting,1984,UGA,2
25070,Weightlifting,1984,USA,10
25071,Weightlifting,1988,ALG,2
25072,Weightlifting,1988,ASA,2
25073,Weightlifting,1988,AUS,4
25074,Weightlifting,1988,AUT,1
25075,Weightlifting,1988,BOL,1
25076,Weightlifting,1988,BRA,2
25077,Weightlifting,1988,BUL,6
25078,Weightlifting,1988,CAN,3
25079,Weightlifting,1988,CHN,10
25080,Weightlifting,1988,CMR,2
25081,Weightlifting,1988,COK,2
25082,Weightlifting,1988,COL,3
25083,Weightlifting,1988,CRC,1
25084,Weightlifting,1988,DEN,2
25085,Weightlifting,1988,DOM,4
25086,Weightlifting,1988,ECU,3
25087,Weightlifting,1988,EGY,5
25088,Weightlifting,1988,ESP,6
25089,Weightlifting,1988,FIN,4
25090,Weightlifting,1988,FRA,4
25091,Weightlifting,1988,FRG,7
25092,Weightlifting,1988,GBR,10
25093,Weightlifting,1988,GDR,4
25094,Weightlifting,1988,GRE,4
25095,Weightlifting,1988,GUM,2
25096,Weightlifting,1988,HUN,10
25097,Weightlifting,1988,INA,5
25098,Weightlifting,1988,IND,2
25099,Weightlifting,1988,ITA,6
25100,Weightlifting,1988,JAM,1
25101,Weightlifting,1988,JPN,10
25102,Weightlifting,1988,KEN,4
25103,Weightlifting,1988,KOR,10
25104,Weightlifting,1988,LBA,2
25105,Weightlifting,1988,LIB,3
25106,Weightlifting,1988,MRI,1
25107,Weightlifting,1988,NEP,1
25108,Weightlifting,1988,NGR,4
25109,Weightlifting,1988,NZL,1
25110,Weightlifting,1988,PAN,2
25111,Weightlifting,1988,PER,1
25112,Weightlifting,1988,PHI,3
25113,Weightlifting,1988,PNG,2
25114,Weightlifting,1988,POL,7
25115,Weightlifting,1988,POR,1
25116,Weightlifting,1988,PUR,2
25117,Weightlifting,1988,ROU,4
25118,Weightlifting,1988,SAM,1
