lindex,Sport,Year,Country,count
13833,Ice Hockey,1998,RUS,22
13834,Ice Hockey,1998,SVK,21
13835,Ice Hockey,1998,SWE,41
13836,Ice Hockey,1998,USA,42
13837,Ice Hockey,2002,AUT,21
13838,Ice Hockey,2002,BLR,24
13839,Ice Hockey,2002,CAN,42
13840,Ice Hockey,2002,CHN,19
13841,Ice Hockey,2002,CZE,21
13842,Ice Hockey,2002,FIN,41
13843,Ice Hockey,2002,FRA,22
13844,Ice Hockey,2002,GER,45
13845,Ice Hockey,2002,KAZ,19
13846,Ice Hockey,2002,LAT,22
13847,Ice Hockey,2002,RUS,40
13848,Ice Hockey,2002,SUI,22
13849,Ice Hockey,2002,SVK,23
13850,Ice Hockey,2002,SWE,42
13851,Ice Hockey,2002,UKR,22
13852,Ice Hockey,2002,USA,43
13853,Ice Hockey,2006,CAN,42
13854,Ice Hockey,2006,CZE,24
13855,Ice Hockey,2006,FIN,43
13856,Ice Hockey,2006,GER,44
13857,Ice Hockey,2006,ITA,44
13858,Ice Hockey,2006,KAZ,23
13859,Ice Hockey,2006,LAT,23
13860,Ice Hockey,2006,RUS,45
13861,Ice Hockey,2006,SUI,44
13862,Ice Hockey,2006,SVK,23
13863,Ice Hockey,2006,SWE,44
13864,Ice Hockey,2006,USA,43
13865,Ice Hockey,2010,BLR,22
13866,Ice Hockey,2010,CAN,43
13867,Ice Hockey,2010,CHN,19
13868,Ice Hockey,2010,CZE,21
13869,Ice Hockey,2010,FIN,41
13870,Ice Hockey,2010,GER,22
13871,Ice Hockey,2010,LAT,21
13872,Ice Hockey,2010,NOR,22
13873,Ice Hockey,2010,RUS,43
13874,Ice Hockey,2010,SUI,41
13875,Ice Hockey,2010,SVK,40
13876,Ice Hockey,2010,SWE,42
13877,Ice Hockey,2010,USA,43
13878,Ice Hockey,2014,AUT,24
13879,Ice Hockey,2014,CAN,44
13880,Ice Hockey,2014,CZE,25
13881,Ice Hockey,2014,FIN,43
13882,Ice Hockey,2014,GER,20
13883,Ice Hockey,2014,JPN,20
13884,Ice Hockey,2014,LAT,24
13885,Ice Hockey,2014,NOR,24
13886,Ice Hockey,2014,RUS,42
13887,Ice Hockey,2014,SLO,22
13888,Ice Hockey,2014,SUI,43
13889,Ice Hockey,2014,SVK,25
13890,Ice Hockey,2014,SWE,43
13891,Ice Hockey,2014,USA,44
