lindex,Sport,Year,Country,count
2407,Athletics,1984,FRA,56
2408,Athletics,1984,FRG,74
2409,Athletics,1984,GAB,2
2410,Athletics,1984,GAM,16
2411,Athletics,1984,GBR,103
2412,Athletics,1984,GEQ,5
2413,Athletics,1984,GHA,21
2414,Athletics,1984,GRE,10
2415,Athletics,1984,GRN,2
2416,Athletics,1984,GUA,13
2417,Athletics,1984,GUY,6
2418,Athletics,1984,HAI,1
2419,Athletics,1984,HKG,3
2420,Athletics,1984,HON,3
2421,Athletics,1984,INA,10
2422,Athletics,1984,IND,11
2423,Athletics,1984,IRL,19
2424,Athletics,1984,ISL,7
2425,Athletics,1984,ISR,10
2426,Athletics,1984,ISV,5
2427,Athletics,1984,ITA,65
2428,Athletics,1984,IVB,8
2429,Athletics,1984,JAM,49
2430,Athletics,1984,JOR,7
2431,Athletics,1984,JPN,27
2432,Athletics,1984,KEN,38
2433,Athletics,1984,KOR,12
2434,Athletics,1984,KUW,2
2435,Athletics,1984,LBR,10
2436,Athletics,1984,LES,3
2437,Athletics,1984,LIB,4
2438,Athletics,1984,LIE,4
2439,Athletics,1984,LUX,1
2440,Athletics,1984,MAD,2
2441,Athletics,1984,MAR,4
2442,Athletics,1984,MAS,4
2443,Athletics,1984,MAW,9
2444,Athletics,1984,MEX,18
2445,Athletics,1984,MLI,3
2446,Athletics,1984,MLT,1
2447,Athletics,1984,MOZ,11
2448,Athletics,1984,MRI,7
2449,Athletics,1984,NED,16
2450,Athletics,1984,NEP,5
2451,Athletics,1984,NGR,21
2452,Athletics,1984,NIG,2
2453,Athletics,1984,NOR,14
2454,Athletics,1984,NZL,14
2455,Athletics,1984,OMA,11
2456,Athletics,1984,PAK,5
2457,Athletics,1984,PAN,2
2458,Athletics,1984,PAR,9
2459,Athletics,1984,PER,2
2460,Athletics,1984,PHI,7
2461,Athletics,1984,PNG,10
2462,Athletics,1984,POR,18
2463,Athletics,1984,PUR,17
2464,Athletics,1984,QAT,8
2465,Athletics,1984,ROU,13
2466,Athletics,1984,RWA,6
2467,Athletics,1984,SAM,3
2468,Athletics,1984,SEN,16
2469,Athletics,1984,SEY,11
2470,Athletics,1984,SLE,8
2471,Athletics,1984,SMR,2
2472,Athletics,1984,SOL,2
2473,Athletics,1984,SOM,9
2474,Athletics,1984,SUD,5
2475,Athletics,1984,SUI,17
2476,Athletics,1984,SUR,3
2477,Athletics,1984,SWE,30
2478,Athletics,1984,SWZ,4
2479,Athletics,1984,TAN,15
2480,Athletics,1984,THA,13
2481,Athletics,1984,TOG,3
2482,Athletics,1984,TPE,11
2483,Athletics,1984,TTO,16
2484,Athletics,1984,TUN,4
2485,Athletics,1984,TUR,8
2486,Athletics,1984,UAE,11
2487,Athletics,1984,UGA,14
2488,Athletics,1984,USA,130
2489,Athletics,1984,VEN,3
2490,Athletics,1984,YAR,3
2491,Athletics,1984,YUG,6
2492,Athletics,1984,ZAM,6
2493,Athletics,1984,ZIM,9
2494,Athletics,1988,ALG,15
2495,Athletics,1988,AND,2
2496,Athletics,1988,ANG,8
2497,Athletics,1988,ANT,19
2498,Athletics,1988,ARG,2
2499,Athletics,1988,ARU,3
2500,Athletics,1988,ASA,1
2501,Athletics,1988,AUS,38
2502,Athletics,1988,AUT,11
2503,Athletics,1988,BAH,12
2504,Athletics,1988,BAN,9
2505,Athletics,1988,BAR,12
2506,Athletics,1988,BEL,16
2507,Athletics,1988,BEN,9
2508,Athletics,1988,BER,7
2509,Athletics,1988,BIZ,5
2510,Athletics,1988,BOL,2
2511,Athletics,1988,BOT,9
2512,Athletics,1988,BRA,26
2513,Athletics,1988,BRN,3
2514,Athletics,1988,BUL,26
2515,Athletics,1988,BUR,7
2516,Athletics,1988,CAF,1
2517,Athletics,1988,CAN,79
2518,Athletics,1988,CAY,2
2519,Athletics,1988,CGO,10
2520,Athletics,1988,CHA,6
2521,Athletics,1988,CHI,6
2522,Athletics,1988,CHN,55
2523,Athletics,1988,CIV,10
2524,Athletics,1988,CMR,8
2525,Athletics,1988,COD,9
2526,Athletics,1988,COK,3
2527,Athletics,1988,COL,19
2528,Athletics,1988,CRC,4
2529,Athletics,1988,CYP,6
2530,Athletics,1988,DEN,5
2531,Athletics,1988,DJI,5
2532,Athletics,1988,DOM,3
2533,Athletics,1988,ECU,6
2534,Athletics,1988,EGY,4
2535,Athletics,1988,ESA,2
2536,Athletics,1988,ESP,37
2537,Athletics,1988,FIJ,13
2538,Athletics,1988,FIN,20
2539,Athletics,1988,FRA,70
2540,Athletics,1988,FRG,61
2541,Athletics,1988,GAB,1
2542,Athletics,1988,GAM,3
2543,Athletics,1988,GBR,122
2544,Athletics,1988,GDR,72
2545,Athletics,1988,GEQ,7
2546,Athletics,1988,GHA,16
2547,Athletics,1988,GRE,8
2548,Athletics,1988,GRN,3
2549,Athletics,1988,GUA,1
2550,Athletics,1988,GUI,3
2551,Athletics,1988,GUM,6
2552,Athletics,1988,GUY,3
2553,Athletics,1988,HAI,4
2554,Athletics,1988,HKG,5
2555,Athletics,1988,HON,4
2556,Athletics,1988,HUN,20
2557,Athletics,1988,INA,8
2558,Athletics,1988,IND,7
2559,Athletics,1988,IRI,1
2560,Athletics,1988,IRL,18
2561,Athletics,1988,IRQ,3
2562,Athletics,1988,ISL,7
2563,Athletics,1988,ISV,9
2564,Athletics,1988,ITA,46
2565,Athletics,1988,IVB,3
2566,Athletics,1988,JAM,40
2567,Athletics,1988,JPN,37
2568,Athletics,1988,KEN,43
2569,Athletics,1988,KOR,59
2570,Athletics,1988,KSA,10
2571,Athletics,1988,KUW,6
2572,Athletics,1988,LAO,1
2573,Athletics,1988,LBA,3
2574,Athletics,1988,LBR,7
2575,Athletics,1988,LES,3
2576,Athletics,1988,LIB,4
2577,Athletics,1988,LIE,4
2578,Athletics,1988,LUX,3
2579,Athletics,1988,MAR,13
2580,Athletics,1988,MAS,2
2581,Athletics,1988,MAW,8
2582,Athletics,1988,MDV,9
2583,Athletics,1988,MEX,25
2584,Athletics,1988,MLI,5
2585,Athletics,1988,MON,1
2586,Athletics,1988,MOZ,3
2587,Athletics,1988,MRI,3
2588,Athletics,1988,MTN,2
2589,Athletics,1988,MYA,3
2590,Athletics,1988,NED,26
2591,Athletics,1988,NEP,11
2592,Athletics,1988,NGR,34
2593,Athletics,1988,NIG,3
2594,Athletics,1988,NOR,13
2595,Athletics,1988,NZL,6
2596,Athletics,1988,OMA,10
2597,Athletics,1988,PAK,10
2598,Athletics,1988,PAR,4
2599,Athletics,1988,PER,2
2600,Athletics,1988,PHI,4
2601,Athletics,1988,PNG,10
2602,Athletics,1988,POL,26
2603,Athletics,1988,POR,37
2604,Athletics,1988,PUR,5
2605,Athletics,1988,QAT,11
2606,Athletics,1988,ROU,6
2607,Athletics,1988,RWA,8
2608,Athletics,1988,SAM,1
2609,Athletics,1988,SEN,18
2610,Athletics,1988,SLE,16
2611,Athletics,1988,SMR,2
2612,Athletics,1988,SOL,2
2613,Athletics,1988,SOM,5
2614,Athletics,1988,SRI,2
2615,Athletics,1988,SUD,3
2616,Athletics,1988,SUI,20
2617,Athletics,1988,SUR,5
2618,Athletics,1988,SWE,13
2619,Athletics,1988,SWZ,5
2620,Athletics,1988,SYR,1
2621,Athletics,1988,TAN,6
2622,Athletics,1988,TCH,27
2623,Athletics,1988,TGA,4
2624,Athletics,1988,THA,5
2625,Athletics,1988,TOG,3
2626,Athletics,1988,TPE,25
2627,Athletics,1988,TTO,4
2628,Athletics,1988,TUN,2
2629,Athletics,1988,TUR,4
2630,Athletics,1988,UGA,19
2631,Athletics,1988,URS,93
2632,Athletics,1988,URU,2
2633,Athletics,1988,USA,135
2634,Athletics,1988,VAN,5
2635,Athletics,1988,VIE,3
2636,Athletics,1988,VIN,6
2637,Athletics,1988,YAR,4
2638,Athletics,1988,YMD,3
2639,Athletics,1988,YUG,14
2640,Athletics,1988,ZAM,8
2641,Athletics,1988,ZIM,11
2642,Athletics,1992,AHO,1
2643,Athletics,1992,ALB,1
2644,Athletics,1992,ALG,9
2645,Athletics,1992,AND,1
2646,Athletics,1992,ANG,7
2647,Athletics,1992,ANT,7
2648,Athletics,1992,ARG,4
2649,Athletics,1992,ARU,2
2650,Athletics,1992,AUS,42
2651,Athletics,1992,AUT,20
2652,Athletics,1992,BAH,9
2653,Athletics,1992,BAN,7
2654,Athletics,1992,BAR,12
2655,Athletics,1992,BEL,8
2656,Athletics,1992,BEN,5
2657,Athletics,1992,BER,5
2658,Athletics,1992,BIH,4
2659,Athletics,1992,BIZ,10
2660,Athletics,1992,BOL,9
2661,Athletics,1992,BOT,5
2662,Athletics,1992,BRA,31
2663,Athletics,1992,BRN,8
2664,Athletics,1992,BUL,23
2665,Athletics,1992,BUR,3
2666,Athletics,1992,CAF,11
2667,Athletics,1992,CAN,64
2668,Athletics,1992,CAY,2
2669,Athletics,1992,CGO,9
2670,Athletics,1992,CHA,5
2671,Athletics,1992,CHI,3
2672,Athletics,1992,CHN,38
2673,Athletics,1992,CIV,14
2674,Athletics,1992,CMR,11
2675,Athletics,1992,COD,9
2676,Athletics,1992,COK,1
2677,Athletics,1992,COL,6
2678,Athletics,1992,CRC,11
2679,Athletics,1992,CRO,2
2680,Athletics,1992,CUB,38
2681,Athletics,1992,CYP,6
2682,Athletics,1992,DEN,3
2683,Athletics,1992,DJI,5
2684,Athletics,1992,ECU,7
2685,Athletics,1992,ESA,2
2686,Athletics,1992,ESP,62
2687,Athletics,1992,EST,6
2688,Athletics,1992,ETH,17
2689,Athletics,1992,EUN,114
2690,Athletics,1992,FIJ,12
2691,Athletics,1992,FIN,30
2692,Athletics,1992,FRA,68
2693,Athletics,1992,GAB,2
2694,Athletics,1992,GAM,8
2695,Athletics,1992,GBR,105
2696,Athletics,1992,GEQ,8
2697,Athletics,1992,GER,87
2698,Athletics,1992,GHA,13
2699,Athletics,1992,GRE,11
2700,Athletics,1992,GRN,5
2701,Athletics,1992,GUI,8
2702,Athletics,1992,GUM,2
2703,Athletics,1992,GUY,3
2704,Athletics,1992,HAI,3
2705,Athletics,1992,HKG,3
2706,Athletics,1992,HON,5
2707,Athletics,1992,HUN,27
2708,Athletics,1992,IND,2
2709,Athletics,1992,IOA,9
2710,Athletics,1992,IRI,3
2711,Athletics,1992,IRL,20
2712,Athletics,1992,ISL,4
2713,Athletics,1992,ISR,4
2714,Athletics,1992,ISV,14
2715,Athletics,1992,ITA,44
2716,Athletics,1992,IVB,1
2717,Athletics,1992,JAM,42
2718,Athletics,1992,JOR,3
2719,Athletics,1992,JPN,37
2720,Athletics,1992,KEN,43
2721,Athletics,1992,KOR,11
2722,Athletics,1992,KSA,3
2723,Athletics,1992,KUW,4
2724,Athletics,1992,LAO,6
2725,Athletics,1992,LAT,7
2726,Athletics,1992,LBA,1
2727,Athletics,1992,LES,8
2728,Athletics,1992,LIB,2
2729,Athletics,1992,LIE,2
2730,Athletics,1992,LTU,8
2731,Athletics,1992,MAD,6
2732,Athletics,1992,MAR,14
2733,Athletics,1992,MAS,1
2734,Athletics,1992,MAW,4
2735,Athletics,1992,MDV,6
2736,Athletics,1992,MEX,26
2737,Athletics,1992,MGL,1
2738,Athletics,1992,MLI,4
2739,Athletics,1992,MLT,4
2740,Athletics,1992,MOZ,4
2741,Athletics,1992,MRI,3
2742,Athletics,1992,MTN,6
2743,Athletics,1992,MYA,4
2744,Athletics,1992,NAM,4
2745,Athletics,1992,NCA,1
2746,Athletics,1992,NED,17
2747,Athletics,1992,NEP,1
2748,Athletics,1992,NGR,24
2749,Athletics,1992,NIG,3
2750,Athletics,1992,NOR,9
2751,Athletics,1992,NZL,13
2752,Athletics,1992,OMA,4
2753,Athletics,1992,PAK,5
2754,Athletics,1992,PAN,1
2755,Athletics,1992,PAR,3
2756,Athletics,1992,PER,2
2757,Athletics,1992,PHI,3
2758,Athletics,1992,PNG,12
2759,Athletics,1992,POL,25
2760,Athletics,1992,POR,43
2761,Athletics,1992,PRK,3
2762,Athletics,1992,PUR,8
2763,Athletics,1992,QAT,13
2764,Athletics,1992,ROU,27
2765,Athletics,1992,RSA,17
2766,Athletics,1992,RWA,7
2767,Athletics,1992,SEN,10
2768,Athletics,1992,SEY,5
2769,Athletics,1992,SLE,15
2770,Athletics,1992,SLO,4
2771,Athletics,1992,SMR,7
2772,Athletics,1992,SRI,10
2773,Athletics,1992,SUD,4
2774,Athletics,1992,SUI,16
2775,Athletics,1992,SUR,3
2776,Athletics,1992,SWE,20
2777,Athletics,1992,SWZ,9
2778,Athletics,1992,SYR,3
2779,Athletics,1992,TAN,4
2780,Athletics,1992,TCH,19
2781,Athletics,1992,TGA,4
2782,Athletics,1992,THA,26
2783,Athletics,1992,TOG,7
2784,Athletics,1992,TPE,3
2785,Athletics,1992,TTO,10
2786,Athletics,1992,TUN,1
2787,Athletics,1992,TUR,2
2788,Athletics,1992,UAE,4
2789,Athletics,1992,UGA,5
2790,Athletics,1992,URU,2
2791,Athletics,1992,USA,136
2792,Athletics,1992,VAN,8
2793,Athletics,1992,VIE,5
2794,Athletics,1992,VIN,8
2795,Athletics,1992,YEM,3
2796,Athletics,1992,ZAM,6
2797,Athletics,1992,ZIM,10
2798,Athletics,1996,AFG,2
2799,Athletics,1996,AHO,1
2800,Athletics,1996,ALB,2
2801,Athletics,1996,ALG,8
2802,Athletics,1996,AND,1
2803,Athletics,1996,ANG,3
2804,Athletics,1996,ANT,14
2805,Athletics,1996,ARG,9
2806,Athletics,1996,ARM,2
2807,Athletics,1996,ARU,1
2808,Athletics,1996,ASA,2
2809,Athletics,1996,AUS,72
2810,Athletics,1996,AUT,13
2811,Athletics,1996,AZE,4
2812,Athletics,1996,BAH,29
2813,Athletics,1996,BAN,2
2814,Athletics,1996,BAR,5
2815,Athletics,1996,BDI,7
2816,Athletics,1996,BEL,14
2817,Athletics,1996,BEN,7
2818,Athletics,1996,BER,4
2819,Athletics,1996,BIH,2
2820,Athletics,1996,BIZ,4
2821,Athletics,1996,BLR,38
2822,Athletics,1996,BOL,3
2823,Athletics,1996,BOT,6
2824,Athletics,1996,BRA,50
2825,Athletics,1996,BRN,1
2826,Athletics,1996,BUL,23
2827,Athletics,1996,BUR,4
2828,Athletics,1996,CAF,5
2829,Athletics,1996,CAM,2
2830,Athletics,1996,CAN,47
2831,Athletics,1996,CAY,1
2832,Athletics,1996,CGO,2
2833,Athletics,1996,CHA,4
2834,Athletics,1996,CHI,4
2835,Athletics,1996,CHN,36
2836,Athletics,1996,CIV,7
2837,Athletics,1996,CMR,12
2838,Athletics,1996,COD,2
2839,Athletics,1996,COK,1
2840,Athletics,1996,COL,18
2841,Athletics,1996,COM,4
2842,Athletics,1996,CPV,3
2843,Athletics,1996,CRC,2
2844,Athletics,1996,CRO,3
2845,Athletics,1996,CUB,50
2846,Athletics,1996,CYP,13
2847,Athletics,1996,CZE,29
2848,Athletics,1996,DEN,7
2849,Athletics,1996,DJI,3
2850,Athletics,1996,DMA,5
2851,Athletics,1996,DOM,3
2852,Athletics,1996,ECU,4
2853,Athletics,1996,ESA,2
2854,Athletics,1996,ESP,62
2855,Athletics,1996,EST,13
2856,Athletics,1996,ETH,17
2857,Athletics,1996,FIJ,11
2858,Athletics,1996,FIN,29
