lindex,Sport,Year,Country,count
26087,Wrestling,1968,POL,13
26088,Wrestling,1968,POR,4
26089,Wrestling,1968,ROU,15
26090,Wrestling,1968,SUI,6
26091,Wrestling,1968,SWE,8
26092,Wrestling,1968,SYR,2
26093,Wrestling,1968,TCH,6
26094,Wrestling,1968,TUR,16
26095,Wrestling,1968,URS,16
26096,Wrestling,1968,USA,16
26097,Wrestling,1968,YUG,8
26098,Wrestling,1972,AFG,8
26099,Wrestling,1972,ARG,6
26100,Wrestling,1972,AUS,3
26101,Wrestling,1972,AUT,5
26102,Wrestling,1972,BEL,3
26103,Wrestling,1972,BUL,20
26104,Wrestling,1972,CAN,9
26105,Wrestling,1972,CUB,7
26106,Wrestling,1972,DEN,3
26107,Wrestling,1972,EGY,3
26108,Wrestling,1972,FIN,10
26109,Wrestling,1972,FRA,8
26110,Wrestling,1972,FRG,18
26111,Wrestling,1972,GBR,6
26112,Wrestling,1972,GDR,17
26113,Wrestling,1972,GRE,9
26114,Wrestling,1972,GUA,4
26115,Wrestling,1972,HUN,20
26116,Wrestling,1972,IND,8
26117,Wrestling,1972,IRI,14
26118,Wrestling,1972,ISR,2
26119,Wrestling,1972,ITA,7
26120,Wrestling,1972,JPN,20
26121,Wrestling,1972,KOR,4
26122,Wrestling,1972,LIB,2
26123,Wrestling,1972,MAR,3
26124,Wrestling,1972,MEX,9
26125,Wrestling,1972,MGL,13
26126,Wrestling,1972,NOR,5
26127,Wrestling,1972,NZL,1
26128,Wrestling,1972,PAK,2
26129,Wrestling,1972,PAN,2
26130,Wrestling,1972,PER,8
26131,Wrestling,1972,PHI,4
26132,Wrestling,1972,POL,18
26133,Wrestling,1972,POR,3
26134,Wrestling,1972,PRK,2
26135,Wrestling,1972,ROU,20
26136,Wrestling,1972,SEN,4
26137,Wrestling,1972,SUI,12
26138,Wrestling,1972,SWE,9
26139,Wrestling,1972,SYR,2
26140,Wrestling,1972,TCH,10
26141,Wrestling,1972,TPE,1
26142,Wrestling,1972,TUN,1
26143,Wrestling,1972,TUR,15
26144,Wrestling,1972,URS,20
26145,Wrestling,1972,USA,19
26146,Wrestling,1972,YUG,10
26147,Wrestling,1976,ARG,6
26148,Wrestling,1976,AUS,3
26149,Wrestling,1976,AUT,2
26150,Wrestling,1976,BEL,3
26151,Wrestling,1976,BUL,20
26152,Wrestling,1976,CAN,16
26153,Wrestling,1976,CUB,9
26154,Wrestling,1976,ECU,1
26155,Wrestling,1976,FIN,8
26156,Wrestling,1976,FRA,7
26157,Wrestling,1976,FRG,15
26158,Wrestling,1976,GBR,7
26159,Wrestling,1976,GDR,12
26160,Wrestling,1976,GRE,4
26161,Wrestling,1976,HUN,19
26162,Wrestling,1976,IRI,17
26163,Wrestling,1976,ISR,1
26164,Wrestling,1976,ISV,4
26165,Wrestling,1976,ITA,8
26166,Wrestling,1976,JPN,20
26167,Wrestling,1976,KOR,11
26168,Wrestling,1976,LIB,1
26169,Wrestling,1976,MAR,4
26170,Wrestling,1976,MEX,2
26171,Wrestling,1976,MGL,14
26172,Wrestling,1976,NOR,4
26173,Wrestling,1976,NZL,2
26174,Wrestling,1976,PAK,2
26175,Wrestling,1976,PAN,1
26176,Wrestling,1976,POL,14
26177,Wrestling,1976,POR,3
26178,Wrestling,1976,PRK,3
26179,Wrestling,1976,PUR,5
26180,Wrestling,1976,ROU,19
26181,Wrestling,1976,SEN,10
26182,Wrestling,1976,SWE,10
26183,Wrestling,1976,TCH,5
26184,Wrestling,1976,TUR,11
26185,Wrestling,1976,URS,20
26186,Wrestling,1976,USA,20
26187,Wrestling,1976,YUG,6
26188,Wrestling,1980,AFG,8
26189,Wrestling,1980,ALG,3
26190,Wrestling,1980,AUS,3
26191,Wrestling,1980,AUT,5
26192,Wrestling,1980,BEL,3
26193,Wrestling,1980,BUL,20
26194,Wrestling,1980,CMR,6
26195,Wrestling,1980,CUB,11
26196,Wrestling,1980,DEN,2
26197,Wrestling,1980,ESP,2
26198,Wrestling,1980,FIN,8
26199,Wrestling,1980,FRA,3
26200,Wrestling,1980,GBR,6
26201,Wrestling,1980,GDR,9
26202,Wrestling,1980,GRE,5
26203,Wrestling,1980,HUN,19
26204,Wrestling,1980,IND,6
26205,Wrestling,1980,IRQ,9
26206,Wrestling,1980,ITA,6
