lindex,Sport,Year,Age,count
11177,Modern Pentathlon,2008,29.0,6
11178,Modern Pentathlon,2008,30.0,6
11179,Modern Pentathlon,2008,31.0,3
11180,Modern Pentathlon,2008,32.0,2
11181,Modern Pentathlon,2008,33.0,2
11182,Modern Pentathlon,2008,34.0,1
11183,Modern Pentathlon,2008,35.0,1
11184,Modern Pentathlon,2008,38.0,1
11185,Modern Pentathlon,2008,39.0,1
11186,Modern Pentathlon,2012,19.0,3
11187,Modern Pentathlon,2012,20.0,4
11188,Modern Pentathlon,2012,21.0,4
11189,Modern Pentathlon,2012,22.0,8
11190,Modern Pentathlon,2012,23.0,6
11191,Modern Pentathlon,2012,24.0,7
11192,Modern Pentathlon,2012,25.0,7
11193,Modern Pentathlon,2012,26.0,8
11194,Modern Pentathlon,2012,27.0,6
11195,Modern Pentathlon,2012,28.0,2
11196,Modern Pentathlon,2012,29.0,6
11197,Modern Pentathlon,2012,30.0,3
11198,Modern Pentathlon,2012,31.0,2
11199,Modern Pentathlon,2012,32.0,1
11200,Modern Pentathlon,2012,33.0,3
11201,Modern Pentathlon,2012,34.0,1
11202,Modern Pentathlon,2012,36.0,1
11203,Modern Pentathlon,2016,16.0,1
11204,Modern Pentathlon,2016,19.0,3
11205,Modern Pentathlon,2016,20.0,3
11206,Modern Pentathlon,2016,21.0,3
11207,Modern Pentathlon,2016,22.0,3
11208,Modern Pentathlon,2016,23.0,7
11209,Modern Pentathlon,2016,24.0,9
11210,Modern Pentathlon,2016,25.0,9
11211,Modern Pentathlon,2016,26.0,9
11212,Modern Pentathlon,2016,27.0,3
11213,Modern Pentathlon,2016,28.0,3
11214,Modern Pentathlon,2016,29.0,8
11215,Modern Pentathlon,2016,30.0,4
11216,Modern Pentathlon,2016,31.0,2
11217,Modern Pentathlon,2016,32.0,3
11218,Modern Pentathlon,2016,34.0,1
11219,Modern Pentathlon,2016,36.0,1
