lindex,Sport,Year,Age,count
17996,Weightlifting,1976,20.0,4
17997,Weightlifting,1976,21.0,6
17998,Weightlifting,1976,22.0,13
17999,Weightlifting,1976,23.0,20
18000,Weightlifting,1976,24.0,16
18001,Weightlifting,1976,25.0,13
18002,Weightlifting,1976,26.0,13
18003,Weightlifting,1976,27.0,16
18004,Weightlifting,1976,28.0,16
18005,Weightlifting,1976,29.0,15
18006,Weightlifting,1976,30.0,7
18007,Weightlifting,1976,31.0,6
18008,Weightlifting,1976,32.0,4
18009,Weightlifting,1976,33.0,6
18010,Weightlifting,1976,34.0,2
18011,Weightlifting,1976,35.0,6
18012,Weightlifting,1976,36.0,1
18013,Weightlifting,1976,38.0,2
18014,Weightlifting,1976,40.0,1
18015,Weightlifting,1980,17.0,1
18016,Weightlifting,1980,18.0,5
18017,Weightlifting,1980,19.0,4
18018,Weightlifting,1980,20.0,8
18019,Weightlifting,1980,21.0,11
18020,Weightlifting,1980,22.0,12
18021,Weightlifting,1980,23.0,9
18022,Weightlifting,1980,24.0,20
18023,Weightlifting,1980,25.0,16
18024,Weightlifting,1980,26.0,19
18025,Weightlifting,1980,27.0,19
18026,Weightlifting,1980,28.0,6
18027,Weightlifting,1980,29.0,13
18028,Weightlifting,1980,30.0,3
18029,Weightlifting,1980,31.0,3
18030,Weightlifting,1980,32.0,5
18031,Weightlifting,1980,33.0,4
18032,Weightlifting,1980,34.0,1
18033,Weightlifting,1980,35.0,1
18034,Weightlifting,1980,37.0,2
18035,Weightlifting,1980,38.0,1
18036,Weightlifting,1980,40.0,1
18037,Weightlifting,1984,17.0,1
18038,Weightlifting,1984,18.0,4
18039,Weightlifting,1984,19.0,8
18040,Weightlifting,1984,20.0,9
18041,Weightlifting,1984,21.0,15
18042,Weightlifting,1984,22.0,21
18043,Weightlifting,1984,23.0,21
18044,Weightlifting,1984,24.0,24
18045,Weightlifting,1984,25.0,16
18046,Weightlifting,1984,26.0,19
18047,Weightlifting,1984,27.0,14
18048,Weightlifting,1984,28.0,5
18049,Weightlifting,1984,29.0,7
18050,Weightlifting,1984,30.0,8
18051,Weightlifting,1984,31.0,4
18052,Weightlifting,1984,33.0,4
18053,Weightlifting,1984,34.0,1
18054,Weightlifting,1988,15.0,1
18055,Weightlifting,1988,17.0,4
18056,Weightlifting,1988,18.0,5
18057,Weightlifting,1988,19.0,8
18058,Weightlifting,1988,20.0,11
18059,Weightlifting,1988,21.0,24
18060,Weightlifting,1988,22.0,19
18061,Weightlifting,1988,23.0,25
18062,Weightlifting,1988,24.0,19
18063,Weightlifting,1988,25.0,24
18064,Weightlifting,1988,26.0,20
18065,Weightlifting,1988,27.0,19
18066,Weightlifting,1988,28.0,14
18067,Weightlifting,1988,29.0,7
18068,Weightlifting,1988,30.0,8
18069,Weightlifting,1988,31.0,3
18070,Weightlifting,1988,32.0,5
18071,Weightlifting,1988,33.0,1
18072,Weightlifting,1988,34.0,2
18073,Weightlifting,1988,36.0,1
18074,Weightlifting,1988,37.0,1
18075,Weightlifting,1988,43.0,1
18076,Weightlifting,1992,17.0,1
18077,Weightlifting,1992,18.0,1
18078,Weightlifting,1992,19.0,8
18079,Weightlifting,1992,20.0,16
18080,Weightlifting,1992,21.0,13
18081,Weightlifting,1992,22.0,32
18082,Weightlifting,1992,23.0,34
18083,Weightlifting,1992,24.0,28
18084,Weightlifting,1992,25.0,19
18085,Weightlifting,1992,26.0,22
18086,Weightlifting,1992,27.0,16
18087,Weightlifting,1992,28.0,14
18088,Weightlifting,1992,29.0,14
18089,Weightlifting,1992,30.0,6
18090,Weightlifting,1992,31.0,8
18091,Weightlifting,1992,32.0,2
18092,Weightlifting,1992,33.0,5
18093,Weightlifting,1992,34.0,2
18094,Weightlifting,1992,35.0,2
18095,Weightlifting,1992,36.0,1
18096,Weightlifting,1996,17.0,2
