lindex,Sport,Year,Height,count
14734,Nordic Combined,2010,175.0,10
14735,Nordic Combined,2010,177.0,8
14736,Nordic Combined,2010,178.0,16
14737,Nordic Combined,2010,179.0,12
14738,Nordic Combined,2010,180.0,11
14739,Nordic Combined,2010,183.0,12
14740,Nordic Combined,2010,184.0,2
14741,Nordic Combined,2010,185.0,5
14742,Nordic Combined,2010,186.0,5
14743,Nordic Combined,2010,189.0,6
14744,Nordic Combined,2010,190.0,3
14745,Nordic Combined,2014,164.0,2
14746,Nordic Combined,2014,165.0,3
14747,Nordic Combined,2014,168.0,3
14748,Nordic Combined,2014,169.0,2
14749,Nordic Combined,2014,170.0,7
14750,Nordic Combined,2014,172.0,9
14751,Nordic Combined,2014,173.0,10
14752,Nordic Combined,2014,174.0,8
14753,Nordic Combined,2014,175.0,5
14754,Nordic Combined,2014,176.0,2
14755,Nordic Combined,2014,177.0,10
14756,Nordic Combined,2014,178.0,19
14757,Nordic Combined,2014,179.0,6
14758,Nordic Combined,2014,180.0,11
14759,Nordic Combined,2014,182.0,3
14760,Nordic Combined,2014,183.0,7
14761,Nordic Combined,2014,184.0,4
14762,Nordic Combined,2014,185.0,5
14763,Nordic Combined,2014,186.0,3
14764,Nordic Combined,2014,187.0,3
14765,Nordic Combined,2014,189.0,3
14766,Nordic Combined,2014,190.0,3
