,Year,Weight,Sport,count
16778,1996,120.0,Sailing,2
16779,1996,120.0,Shooting,2
16780,1996,120.0,Water Polo,1
16781,1996,120.0,Weightlifting,1
16782,1996,120.0,Wrestling,11
16783,1996,122.0,Athletics,2
16784,1996,122.0,Basketball,1
16785,1996,122.0,Sailing,1
16786,1996,123.0,Athletics,1
16787,1996,124.0,Judo,1
16788,1996,124.0,Wrestling,1
16789,1996,125.0,Archery,2
16790,1996,125.0,Athletics,8
16791,1996,125.0,Boxing,1
16792,1996,125.0,Judo,4
16793,1996,125.0,Sailing,2
16794,1996,125.0,Weightlifting,3
16795,1996,125.0,Wrestling,3
16796,1996,126.0,Athletics,1
16797,1996,126.0,Shooting,1
16798,1996,126.0,Wrestling,2
16799,1996,127.0,Athletics,1
16800,1996,127.0,Judo,1
16801,1996,127.0,Wrestling,1
16802,1996,127.5,Weightlifting,1
16803,1996,128.0,Athletics,1
16804,1996,128.0,Weightlifting,1
16805,1996,129.0,Athletics,2
16806,1996,129.5,Weightlifting,1
16807,1996,130.0,Athletics,6
16808,1996,130.0,Judo,4
16809,1996,130.0,Sailing,1
16810,1996,130.0,Weightlifting,2
16811,1996,130.0,Wrestling,17
16812,1996,132.0,Athletics,2
16813,1996,132.0,Judo,1
16814,1996,133.0,Weightlifting,1
16815,1996,134.0,Judo,1
16816,1996,135.0,Athletics,2
16817,1996,135.0,Judo,1
16818,1996,135.0,Weightlifting,1
16819,1996,137.0,Athletics,1
16820,1996,137.0,Basketball,1
16821,1996,138.5,Weightlifting,1
16822,1996,140.0,Athletics,1
16823,1996,140.0,Basketball,1
16824,1996,140.0,Boxing,1
16825,1996,140.0,Shooting,1
16826,1996,143.0,Athletics,1
16827,1996,145.0,Athletics,1
16828,1996,145.0,Judo,2
16829,1996,145.0,Weightlifting,1
16830,1996,148.0,Weightlifting,1
16831,1996,149.0,Athletics,1
16832,1996,150.0,Athletics,1
16833,1996,150.0,Weightlifting,1
16834,1996,152.0,Weightlifting,1
16835,1996,156.0,Weightlifting,1
16836,1996,170.0,Weightlifting,1
16837,1996,176.5,Weightlifting,1
16838,1998,32.0,Figure Skating,1
16839,1998,36.0,Figure Skating,1
16840,1998,40.0,Figure Skating,2
16841,1998,42.0,Figure Skating,2
16842,1998,43.0,Figure Skating,1
16843,1998,43.0,Freestyle Skiing,1
16844,1998,44.0,Figure Skating,3
16845,1998,44.0,Freestyle Skiing,1
16846,1998,45.0,Cross Country Skiing,5
16847,1998,45.0,Figure Skating,6
16848,1998,46.0,Figure Skating,2
16849,1998,46.0,Short Track Speed Skating,3
16850,1998,47.0,Curling,1
16851,1998,47.0,Figure Skating,3
16852,1998,47.0,Snowboarding,1
16853,1998,48.0,Figure Skating,7
16854,1998,48.0,Freestyle Skiing,2
16855,1998,48.0,Short Track Speed Skating,5
16856,1998,48.0,Snowboarding,2
16857,1998,49.0,Curling,1
16858,1998,49.0,Figure Skating,5
16859,1998,49.0,Ice Hockey,1
16860,1998,49.0,Short Track Speed Skating,6
16861,1998,50.0,Alpine Skiing,1
16862,1998,50.0,Biathlon,6
16863,1998,50.0,Cross Country Skiing,6
16864,1998,50.0,Curling,1
16865,1998,50.0,Figure Skating,6
16866,1998,50.0,Freestyle Skiing,2
16867,1998,50.0,Short Track Speed Skating,5
16868,1998,50.0,Snowboarding,3
16869,1998,50.0,Speed Skating,2
16870,1998,51.0,Biathlon,10
16871,1998,51.0,Cross Country Skiing,14
16872,1998,51.0,Curling,1
16873,1998,51.0,Figure Skating,5
16874,1998,51.0,Freestyle Skiing,2
16875,1998,51.0,Short Track Speed Skating,1
16876,1998,51.0,Ski Jumping,4
16877,1998,51.0,Snowboarding,1
16878,1998,51.0,Speed Skating,5
16879,1998,52.0,Biathlon,26
16880,1998,52.0,Cross Country Skiing,13
16881,1998,52.0,Curling,1
16882,1998,52.0,Figure Skating,10
16883,1998,52.0,Freestyle Skiing,2
16884,1998,52.0,Ice Hockey,1
16885,1998,52.0,Short Track Speed Skating,4
16886,1998,52.0,Snowboarding,3
16887,1998,52.0,Speed Skating,3
16888,1998,53.0,Alpine Skiing,5
16889,1998,53.0,Biathlon,2
16890,1998,53.0,Cross Country Skiing,30
16891,1998,53.0,Curling,1
16892,1998,53.0,Figure Skating,2
16893,1998,53.0,Freestyle Skiing,4
16894,1998,53.0,Ice Hockey,4
16895,1998,53.0,Luge,1
16896,1998,53.0,Short Track Speed Skating,5
16897,1998,53.0,Snowboarding,1
16898,1998,53.0,Speed Skating,1
16899,1998,54.0,Biathlon,15
16900,1998,54.0,Cross Country Skiing,28
16901,1998,54.0,Figure Skating,4
16902,1998,54.0,Freestyle Skiing,1
16903,1998,54.0,Ice Hockey,2
16904,1998,54.0,Luge,1
16905,1998,54.0,Short Track Speed Skating,5
16906,1998,54.0,Ski Jumping,5
16907,1998,54.0,Snowboarding,4
16908,1998,55.0,Alpine Skiing,1
16909,1998,55.0,Biathlon,13
16910,1998,55.0,Cross Country Skiing,36
16911,1998,55.0,Curling,1
16912,1998,55.0,Figure Skating,3
16913,1998,55.0,Freestyle Skiing,6
16914,1998,55.0,Ice Hockey,1
16915,1998,55.0,Short Track Speed Skating,5
16916,1998,55.0,Ski Jumping,6
16917,1998,55.0,Snowboarding,3
16918,1998,55.0,Speed Skating,5
16919,1998,56.0,Alpine Skiing,3
16920,1998,56.0,Biathlon,6
16921,1998,56.0,Cross Country Skiing,31
16922,1998,56.0,Curling,1
16923,1998,56.0,Figure Skating,3
16924,1998,56.0,Freestyle Skiing,3
16925,1998,56.0,Ice Hockey,6
16926,1998,56.0,Short Track Speed Skating,6
16927,1998,56.0,Ski Jumping,3
16928,1998,56.0,Snowboarding,4
16929,1998,56.0,Speed Skating,10
16930,1998,57.0,Alpine Skiing,3
16931,1998,57.0,Biathlon,21
16932,1998,57.0,Cross Country Skiing,16
16933,1998,57.0,Curling,1
16934,1998,57.0,Figure Skating,2
16935,1998,57.0,Freestyle Skiing,3
16936,1998,57.0,Ice Hockey,4
16937,1998,57.0,Short Track Speed Skating,3
16938,1998,57.0,Ski Jumping,5
16939,1998,57.0,Snowboarding,4
16940,1998,57.0,Speed Skating,18
16941,1998,58.0,Alpine Skiing,6
16942,1998,58.0,Biathlon,14
16943,1998,58.0,Cross Country Skiing,49
16944,1998,58.0,Figure Skating,2
16945,1998,58.0,Freestyle Skiing,6
16946,1998,58.0,Ice Hockey,4
16947,1998,58.0,Nordic Combined,2
16948,1998,58.0,Short Track Speed Skating,7
16949,1998,58.0,Ski Jumping,3
16950,1998,58.0,Snowboarding,6
16951,1998,58.0,Speed Skating,9
16952,1998,59.0,Alpine Skiing,7
16953,1998,59.0,Biathlon,3
16954,1998,59.0,Cross Country Skiing,9
16955,1998,59.0,Curling,1
16956,1998,59.0,Figure Skating,2
16957,1998,59.0,Freestyle Skiing,2
16958,1998,59.0,Ice Hockey,6
16959,1998,59.0,Nordic Combined,4
16960,1998,59.0,Short Track Speed Skating,5
16961,1998,59.0,Ski Jumping,8
16962,1998,59.0,Snowboarding,6
16963,1998,59.0,Speed Skating,4
16964,1998,60.0,Alpine Skiing,16
16965,1998,60.0,Biathlon,25
16966,1998,60.0,Cross Country Skiing,41
16967,1998,60.0,Curling,2
16968,1998,60.0,Figure Skating,4
16969,1998,60.0,Freestyle Skiing,6
16970,1998,60.0,Ice Hockey,11
16971,1998,60.0,Luge,1
16972,1998,60.0,Nordic Combined,6
16973,1998,60.0,Short Track Speed Skating,11
16974,1998,60.0,Ski Jumping,19
16975,1998,60.0,Snowboarding,4
16976,1998,60.0,Speed Skating,11
16977,1998,61.0,Alpine Skiing,10
16978,1998,61.0,Biathlon,13
16979,1998,61.0,Cross Country Skiing,16
16980,1998,61.0,Curling,1
16981,1998,61.0,Freestyle Skiing,4
16982,1998,61.0,Ice Hockey,2
16983,1998,61.0,Luge,1
16984,1998,61.0,Nordic Combined,4
16985,1998,61.0,Short Track Speed Skating,6
16986,1998,61.0,Ski Jumping,3
16987,1998,61.0,Snowboarding,2
16988,1998,61.0,Speed Skating,12
16989,1998,62.0,Alpine Skiing,19
16990,1998,62.0,Biathlon,20
16991,1998,62.0,Cross Country Skiing,17
16992,1998,62.0,Curling,3
16993,1998,62.0,Figure Skating,6
16994,1998,62.0,Freestyle Skiing,3
16995,1998,62.0,Ice Hockey,3
16996,1998,62.0,Luge,1
16997,1998,62.0,Nordic Combined,11
16998,1998,62.0,Short Track Speed Skating,8
16999,1998,62.0,Ski Jumping,9
17000,1998,62.0,Snowboarding,3
17001,1998,62.0,Speed Skating,4
17002,1998,63.0,Alpine Skiing,15
17003,1998,63.0,Biathlon,13
17004,1998,63.0,Cross Country Skiing,16
17005,1998,63.0,Curling,1
17006,1998,63.0,Freestyle Skiing,6
17007,1998,63.0,Ice Hockey,13
17008,1998,63.0,Luge,2
17009,1998,63.0,Nordic Combined,11
17010,1998,63.0,Short Track Speed Skating,7
17011,1998,63.0,Ski Jumping,15
17012,1998,63.0,Snowboarding,2
17013,1998,63.0,Speed Skating,11
17014,1998,64.0,Alpine Skiing,13
17015,1998,64.0,Biathlon,9
17016,1998,64.0,Cross Country Skiing,34
17017,1998,64.0,Curling,2
17018,1998,64.0,Figure Skating,1
17019,1998,64.0,Freestyle Skiing,1
17020,1998,64.0,Ice Hockey,8
17021,1998,64.0,Luge,3
17022,1998,64.0,Nordic Combined,3
17023,1998,64.0,Short Track Speed Skating,1
17024,1998,64.0,Ski Jumping,20
17025,1998,64.0,Snowboarding,5
17026,1998,64.0,Speed Skating,8
17027,1998,65.0,Alpine Skiing,17
17028,1998,65.0,Biathlon,16
17029,1998,65.0,Cross Country Skiing,21
17030,1998,65.0,Curling,1
17031,1998,65.0,Figure Skating,5
17032,1998,65.0,Freestyle Skiing,7
17033,1998,65.0,Ice Hockey,8
17034,1998,65.0,Luge,6
17035,1998,65.0,Nordic Combined,7
17036,1998,65.0,Short Track Speed Skating,11
17037,1998,65.0,Ski Jumping,10
17038,1998,65.0,Snowboarding,5
17039,1998,65.0,Speed Skating,19
17040,1998,66.0,Alpine Skiing,7
17041,1998,66.0,Biathlon,5
17042,1998,66.0,Curling,2
17043,1998,66.0,Figure Skating,4
17044,1998,66.0,Ice Hockey,7
17045,1998,66.0,Luge,3
17046,1998,66.0,Nordic Combined,6
17047,1998,66.0,Short Track Speed Skating,3
17048,1998,66.0,Ski Jumping,17
17049,1998,66.0,Snowboarding,3
17050,1998,66.0,Speed Skating,8
17051,1998,67.0,Alpine Skiing,2
17052,1998,67.0,Biathlon,7
17053,1998,67.0,Cross Country Skiing,18
17054,1998,67.0,Curling,3
17055,1998,67.0,Freestyle Skiing,1
17056,1998,67.0,Ice Hockey,7
17057,1998,67.0,Luge,4
17058,1998,67.0,Nordic Combined,5
17059,1998,67.0,Short Track Speed Skating,3
17060,1998,67.0,Ski Jumping,9
17061,1998,67.0,Snowboarding,5
17062,1998,67.0,Speed Skating,14
17063,1998,68.0,Alpine Skiing,23
17064,1998,68.0,Biathlon,7
17065,1998,68.0,Cross Country Skiing,36
17066,1998,68.0,Curling,8
17067,1998,68.0,Figure Skating,13
17068,1998,68.0,Freestyle Skiing,3
17069,1998,68.0,Ice Hockey,7
17070,1998,68.0,Luge,2
17071,1998,68.0,Nordic Combined,6
17072,1998,68.0,Short Track Speed Skating,4
17073,1998,68.0,Ski Jumping,8
17074,1998,68.0,Snowboarding,5
17075,1998,68.0,Speed Skating,5
17076,1998,69.0,Alpine Skiing,3
17077,1998,69.0,Biathlon,8
17078,1998,69.0,Cross Country Skiing,23
17079,1998,69.0,Curling,2
17080,1998,69.0,Figure Skating,2
17081,1998,69.0,Freestyle Skiing,3
17082,1998,69.0,Ice Hockey,3
17083,1998,69.0,Luge,3
17084,1998,69.0,Nordic Combined,6
17085,1998,69.0,Short Track Speed Skating,5
17086,1998,69.0,Ski Jumping,1
17087,1998,69.0,Snowboarding,1
17088,1998,69.0,Speed Skating,2
17089,1998,70.0,Alpine Skiing,29
17090,1998,70.0,Biathlon,21
17091,1998,70.0,Bobsleigh,3
17092,1998,70.0,Cross Country Skiing,40
17093,1998,70.0,Curling,3
17094,1998,70.0,Figure Skating,3
17095,1998,70.0,Freestyle Skiing,5
17096,1998,70.0,Ice Hockey,5
17097,1998,70.0,Luge,2
17098,1998,70.0,Nordic Combined,6
17099,1998,70.0,Short Track Speed Skating,9
17100,1998,70.0,Ski Jumping,14
17101,1998,70.0,Snowboarding,4
17102,1998,70.0,Speed Skating,18
17103,1998,70.5,Biathlon,2
17104,1998,71.0,Alpine Skiing,2
17105,1998,71.0,Biathlon,1
17106,1998,71.0,Cross Country Skiing,7
17107,1998,71.0,Figure Skating,3
17108,1998,71.0,Freestyle Skiing,3
17109,1998,71.0,Ice Hockey,3
17110,1998,71.0,Luge,3
17111,1998,71.0,Short Track Speed Skating,2
17112,1998,71.0,Snowboarding,2
17113,1998,71.5,Alpine Skiing,2
17114,1998,72.0,Alpine Skiing,7
17115,1998,72.0,Biathlon,30
17116,1998,72.0,Bobsleigh,1
17117,1998,72.0,Cross Country Skiing,26
17118,1998,72.0,Curling,6
17119,1998,72.0,Figure Skating,3
17120,1998,72.0,Freestyle Skiing,5
17121,1998,72.0,Ice Hockey,3
17122,1998,72.0,Luge,2
17123,1998,72.0,Nordic Combined,3
17124,1998,72.0,Short Track Speed Skating,3
17125,1998,72.0,Snowboarding,1
17126,1998,72.0,Speed Skating,12
17127,1998,72.5,Nordic Combined,2
17128,1998,73.0,Alpine Skiing,13
17129,1998,73.0,Biathlon,16
17130,1998,73.0,Bobsleigh,2
17131,1998,73.0,Cross Country Skiing,28
17132,1998,73.0,Figure Skating,4
17133,1998,73.0,Freestyle Skiing,4
17134,1998,73.0,Ice Hockey,4
17135,1998,73.0,Luge,1
17136,1998,73.0,Nordic Combined,6
17137,1998,73.0,Short Track Speed Skating,7
17138,1998,73.0,Ski Jumping,2
17139,1998,73.0,Snowboarding,3
17140,1998,73.0,Speed Skating,4
17141,1998,74.0,Alpine Skiing,4
17142,1998,74.0,Biathlon,10
17143,1998,74.0,Cross Country Skiing,33
17144,1998,74.0,Curling,4
17145,1998,74.0,Figure Skating,3
17146,1998,74.0,Freestyle Skiing,1
17147,1998,74.0,Ice Hockey,1
17148,1998,74.0,Luge,1
17149,1998,74.0,Short Track Speed Skating,7
17150,1998,74.0,Ski Jumping,3
17151,1998,74.0,Snowboarding,2
17152,1998,74.0,Speed Skating,1
17153,1998,75.0,Alpine Skiing,19
17154,1998,75.0,Biathlon,29
17155,1998,75.0,Bobsleigh,2
17156,1998,75.0,Cross Country Skiing,22
17157,1998,75.0,Curling,2
17158,1998,75.0,Figure Skating,6
17159,1998,75.0,Freestyle Skiing,3
17160,1998,75.0,Ice Hockey,7
17161,1998,75.0,Luge,4
17162,1998,75.0,Short Track Speed Skating,13
17163,1998,75.0,Snowboarding,6
17164,1998,75.0,Speed Skating,23
17165,1998,75.5,Ice Hockey,1
17166,1998,76.0,Alpine Skiing,11
17167,1998,76.0,Biathlon,13
17168,1998,76.0,Cross Country Skiing,10
17169,1998,76.0,Curling,1
17170,1998,76.0,Figure Skating,1
17171,1998,76.0,Freestyle Skiing,2
17172,1998,76.0,Ice Hockey,4
17173,1998,76.0,Luge,4
17174,1998,76.0,Short Track Speed Skating,3
17175,1998,76.0,Snowboarding,2
17176,1998,76.0,Speed Skating,10
17177,1998,77.0,Alpine Skiing,8
17178,1998,77.0,Biathlon,5
17179,1998,77.0,Bobsleigh,2
17180,1998,77.0,Cross Country Skiing,15
17181,1998,77.0,Curling,1
17182,1998,77.0,Figure Skating,2
17183,1998,77.0,Freestyle Skiing,2
17184,1998,77.0,Ice Hockey,10
17185,1998,77.0,Luge,1
17186,1998,77.0,Short Track Speed Skating,9
17187,1998,77.0,Snowboarding,3
17188,1998,77.0,Speed Skating,7
17189,1998,78.0,Alpine Skiing,21
17190,1998,78.0,Biathlon,4
17191,1998,78.0,Cross Country Skiing,16
17192,1998,78.0,Curling,1
17193,1998,78.0,Figure Skating,4
17194,1998,78.0,Freestyle Skiing,2
17195,1998,78.0,Ice Hockey,3
17196,1998,78.0,Luge,2
17197,1998,78.0,Nordic Combined,2
17198,1998,78.0,Short Track Speed Skating,3
17199,1998,78.0,Snowboarding,3
17200,1998,78.0,Speed Skating,10
17201,1998,79.0,Alpine Skiing,3
17202,1998,79.0,Biathlon,10
17203,1998,79.0,Cross Country Skiing,9
17204,1998,79.0,Freestyle Skiing,2
17205,1998,79.0,Ice Hockey,10
17206,1998,79.0,Luge,2
17207,1998,79.0,Snowboarding,1
17208,1998,79.0,Speed Skating,9
17209,1998,79.5,Ice Hockey,1
17210,1998,80.0,Alpine Skiing,14
17211,1998,80.0,Biathlon,11
17212,1998,80.0,Bobsleigh,1
17213,1998,80.0,Cross Country Skiing,10
17214,1998,80.0,Curling,1
17215,1998,80.0,Figure Skating,1
17216,1998,80.0,Freestyle Skiing,4
17217,1998,80.0,Ice Hockey,18
17218,1998,80.0,Luge,4
17219,1998,80.0,Short Track Speed Skating,3
17220,1998,80.0,Snowboarding,7
17221,1998,80.0,Speed Skating,16
17222,1998,81.0,Alpine Skiing,4
17223,1998,81.0,Biathlon,8
17224,1998,81.0,Bobsleigh,4
17225,1998,81.0,Cross Country Skiing,6
17226,1998,81.0,Curling,2
17227,1998,81.0,Freestyle Skiing,2
17228,1998,81.0,Ice Hockey,4
17229,1998,81.0,Snowboarding,4
17230,1998,81.5,Ice Hockey,1
17231,1998,82.0,Alpine Skiing,15
17232,1998,82.0,Biathlon,5
17233,1998,82.0,Bobsleigh,6
17234,1998,82.0,Cross Country Skiing,15
17235,1998,82.0,Curling,4
17236,1998,82.0,Figure Skating,2
17237,1998,82.0,Freestyle Skiing,2
17238,1998,82.0,Ice Hockey,12
17239,1998,82.0,Luge,2
17240,1998,82.0,Short Track Speed Skating,1
17241,1998,82.0,Snowboarding,1
17242,1998,82.0,Speed Skating,12
17243,1998,83.0,Alpine Skiing,10
17244,1998,83.0,Biathlon,3
17245,1998,83.0,Bobsleigh,6
17246,1998,83.0,Cross Country Skiing,9
17247,1998,83.0,Curling,4
17248,1998,83.0,Freestyle Skiing,1
17249,1998,83.0,Ice Hockey,12
17250,1998,83.0,Luge,1
17251,1998,83.0,Nordic Combined,2
17252,1998,83.0,Short Track Speed Skating,2
17253,1998,83.0,Snowboarding,2
17254,1998,83.0,Speed Skating,7
17255,1998,84.0,Alpine Skiing,9
17256,1998,84.0,Bobsleigh,8
17257,1998,84.0,Cross Country Skiing,7
17258,1998,84.0,Curling,2
17259,1998,84.0,Figure Skating,2
17260,1998,84.0,Ice Hockey,22
17261,1998,84.0,Luge,3
17262,1998,84.0,Snowboarding,1
17263,1998,84.0,Speed Skating,7
17264,1998,85.0,Alpine Skiing,22
17265,1998,85.0,Biathlon,3
17266,1998,85.0,Bobsleigh,6
17267,1998,85.0,Cross Country Skiing,4
17268,1998,85.0,Curling,2
17269,1998,85.0,Freestyle Skiing,1
17270,1998,85.0,Ice Hockey,20
17271,1998,85.0,Luge,3
17272,1998,85.0,Snowboarding,5
17273,1998,85.0,Speed Skating,14
17274,1998,86.0,Alpine Skiing,3
17275,1998,86.0,Bobsleigh,7
17276,1998,86.0,Curling,3
17277,1998,86.0,Figure Skating,2
17278,1998,86.0,Ice Hockey,15
17279,1998,86.0,Luge,4
17280,1998,86.0,Short Track Speed Skating,2
17281,1998,86.0,Snowboarding,1
17282,1998,86.0,Speed Skating,1
17283,1998,86.5,Ice Hockey,1
17284,1998,87.0,Alpine Skiing,7
17285,1998,87.0,Bobsleigh,2
17286,1998,87.0,Cross Country Skiing,4
17287,1998,87.0,Ice Hockey,16
17288,1998,87.5,Ice Hockey,1
17289,1998,88.0,Alpine Skiing,17
17290,1998,88.0,Bobsleigh,5
17291,1998,88.0,Ice Hockey,17
17292,1998,88.0,Luge,3
17293,1998,88.0,Speed Skating,6
17294,1998,88.5,Ice Hockey,1
17295,1998,89.0,Alpine Skiing,11
17296,1998,89.0,Bobsleigh,5
17297,1998,89.0,Curling,1
17298,1998,89.0,Freestyle Skiing,1
17299,1998,89.0,Ice Hockey,6
17300,1998,89.0,Luge,5
17301,1998,89.0,Speed Skating,2
17302,1998,90.0,Alpine Skiing,18
17303,1998,90.0,Biathlon,3
17304,1998,90.0,Bobsleigh,17
17305,1998,90.0,Curling,3
17306,1998,90.0,Ice Hockey,19
17307,1998,90.0,Luge,6
17308,1998,90.0,Snowboarding,3
17309,1998,90.0,Speed Skating,2
17310,1998,91.0,Alpine Skiing,7
17311,1998,91.0,Bobsleigh,2
17312,1998,91.0,Curling,2
17313,1998,91.0,Freestyle Skiing,1
17314,1998,91.0,Ice Hockey,18
17315,1998,91.0,Snowboarding,1
17316,1998,91.0,Speed Skating,2
17317,1998,92.0,Alpine Skiing,6
17318,1998,92.0,Bobsleigh,8
17319,1998,92.0,Ice Hockey,9
17320,1998,92.0,Luge,1
17321,1998,92.0,Speed Skating,3
17322,1998,93.0,Alpine Skiing,5
17323,1998,93.0,Bobsleigh,10
17324,1998,93.0,Ice Hockey,25
17325,1998,93.0,Speed Skating,9
17326,1998,93.5,Ice Hockey,1
17327,1998,94.0,Alpine Skiing,2
17328,1998,94.0,Bobsleigh,12
17329,1998,94.0,Ice Hockey,6
17330,1998,94.0,Luge,3
17331,1998,95.0,Alpine Skiing,5
17332,1998,95.0,Bobsleigh,15
17333,1998,95.0,Curling,2
17334,1998,95.0,Ice Hockey,13
17335,1998,95.0,Luge,4
17336,1998,95.0,Snowboarding,1
17337,1998,96.0,Bobsleigh,10
17338,1998,96.0,Ice Hockey,7
17339,1998,96.0,Luge,1
17340,1998,96.0,Speed Skating,2
17341,1998,97.0,Alpine Skiing,3
17342,1998,97.0,Bobsleigh,4
17343,1998,97.0,Ice Hockey,2
17344,1998,97.0,Luge,2
17345,1998,97.0,Speed Skating,1
17346,1998,97.5,Ice Hockey,1
17347,1998,98.0,Alpine Skiing,3
17348,1998,98.0,Bobsleigh,19
17349,1998,98.0,Ice Hockey,6
17350,1998,99.0,Bobsleigh,3
17351,1998,99.0,Ice Hockey,1
17352,1998,100.0,Bobsleigh,7
17353,1998,100.0,Ice Hockey,9
17354,1998,100.0,Luge,3
17355,1998,101.0,Bobsleigh,1
17356,1998,102.0,Alpine Skiing,2
17357,1998,102.0,Bobsleigh,6
17358,1998,102.0,Curling,1
17359,1998,102.0,Ice Hockey,4
17360,1998,102.0,Luge,2
17361,1998,102.0,Snowboarding,1
17362,1998,103.0,Bobsleigh,2
17363,1998,103.0,Ice Hockey,1
17364,1998,104.0,Alpine Skiing,1
17365,1998,104.0,Bobsleigh,6
17366,1998,104.0,Ice Hockey,3
17367,1998,105.0,Bobsleigh,4
17368,1998,105.0,Ice Hockey,1
17369,1998,106.0,Bobsleigh,3
17370,1998,106.0,Ice Hockey,1
17371,1998,107.0,Bobsleigh,4
17372,1998,107.0,Ice Hockey,2
17373,1998,110.0,Bobsleigh,1
17374,1998,110.0,Ice Hockey,1
17375,1998,111.0,Bobsleigh,1
17376,1998,113.0,Bobsleigh,3
17377,1998,115.0,Bobsleigh,1
17378,1998,123.0,Bobsleigh,2
17379,2000,28.0,Gymnastics,5
17380,2000,30.0,Gymnastics,6
17381,2000,31.0,Gymnastics,6
17382,2000,32.0,Gymnastics,11
17383,2000,33.0,Gymnastics,6
17384,2000,34.0,Gymnastics,4
17385,2000,35.0,Gymnastics,5
17386,2000,36.0,Gymnastics,18
17387,2000,37.0,Gymnastics,19
17388,2000,37.0,Rhythmic Gymnastics,1
17389,2000,38.0,Baseball,1
17390,2000,38.0,Gymnastics,8
17391,2000,38.0,Rhythmic Gymnastics,2
17392,2000,39.0,Gymnastics,17
17393,2000,39.0,Rhythmic Gymnastics,2
17394,2000,39.0,Swimming,1
17395,2000,40.0,Athletics,5
17396,2000,40.0,Baseball,1
17397,2000,40.0,Gymnastics,29
17398,2000,40.0,Rhythmic Gymnastics,2
17399,2000,40.0,Swimming,1
17400,2000,41.0,Athletics,3
17401,2000,41.0,Rhythmic Gymnastics,3
17402,2000,42.0,Athletics,12
17403,2000,42.0,Diving,2
17404,2000,42.0,Gymnastics,19
17405,2000,42.0,Rhythmic Gymnastics,5
17406,2000,42.0,Table Tennis,2
17407,2000,43.0,Athletics,4
17408,2000,43.0,Badminton,2
17409,2000,43.0,Diving,2
17410,2000,43.0,Equestrianism,1
17411,2000,43.0,Gymnastics,28
17412,2000,43.0,Rhythmic Gymnastics,6
17413,2000,43.0,Swimming,3
17414,2000,43.0,Synchronized Swimming,1
17415,2000,44.0,Athletics,4
17416,2000,44.0,Diving,1
17417,2000,44.0,Gymnastics,43
17418,2000,44.0,Rhythmic Gymnastics,6
17419,2000,45.0,Athletics,14
17420,2000,45.0,Diving,5
17421,2000,45.0,Equestrianism,1
17422,2000,45.0,Gymnastics,28
17423,2000,45.0,Rhythmic Gymnastics,8
17424,2000,45.0,Shooting,8
17425,2000,46.0,Athletics,20
17426,2000,46.0,Diving,1
17427,2000,46.0,Fencing,2
17428,2000,46.0,Gymnastics,45
17429,2000,46.0,Rhythmic Gymnastics,5
17430,2000,46.0,Shooting,2
17431,2000,46.0,Swimming,1
17432,2000,46.0,Synchronized Swimming,1
17433,2000,46.0,Table Tennis,2
17434,2000,46.0,Taekwondo,1
17435,2000,46.0,Triathlon,2
17436,2000,47.0,Athletics,20
17437,2000,47.0,Diving,6
17438,2000,47.0,Gymnastics,36
17439,2000,47.0,Rhythmic Gymnastics,8
17440,2000,47.0,Rowing,1
17441,2000,47.0,Shooting,6
17442,2000,47.0,Swimming,2
17443,2000,47.0,Synchronized Swimming,1
17444,2000,47.0,Table Tennis,1
17445,2000,47.0,Taekwondo,1
17446,2000,47.0,Trampolining,1
17447,2000,47.0,Triathlon,1
17448,2000,48.0,Athletics,25
17449,2000,48.0,Boxing,26
17450,2000,48.0,Cycling,9
17451,2000,48.0,Diving,6
17452,2000,48.0,Equestrianism,5
17453,2000,48.0,Gymnastics,47
17454,2000,48.0,Judo,21
17455,2000,48.0,Modern Pentathlon,1
17456,2000,48.0,Rhythmic Gymnastics,6
17457,2000,48.0,Rowing,1
17458,2000,48.0,Sailing,1
17459,2000,48.0,Swimming,9
17460,2000,48.0,Synchronized Swimming,3
17461,2000,48.0,Table Tennis,2
17462,2000,48.0,Taekwondo,1
17463,2000,48.0,Triathlon,2
17464,2000,48.0,Weightlifting,9
17465,2000,48.5,Judo,1
17466,2000,49.0,Archery,2
17467,2000,49.0,Athletics,14
17468,2000,49.0,Diving,9
17469,2000,49.0,Fencing,1
17470,2000,49.0,Football,1
17471,2000,49.0,Gymnastics,29
17472,2000,49.0,Hockey,1
17473,2000,49.0,Rhythmic Gymnastics,5
17474,2000,49.0,Sailing,1
17475,2000,49.0,Swimming,6
17476,2000,49.0,Synchronized Swimming,1
17477,2000,49.0,Taekwondo,8
17478,2000,49.0,Trampolining,1
17479,2000,50.0,Archery,1
17480,2000,50.0,Athletics,48
17481,2000,50.0,Badminton,2
17482,2000,50.0,Boxing,1
17483,2000,50.0,Cycling,11
17484,2000,50.0,Diving,6
17485,2000,50.0,Equestrianism,8
17486,2000,50.0,Fencing,2
17487,2000,50.0,Football,1
17488,2000,50.0,Gymnastics,17
17489,2000,50.0,Hockey,2
17490,2000,50.0,Rhythmic Gymnastics,10
17491,2000,50.0,Rowing,5
17492,2000,50.0,Shooting,13
17493,2000,50.0,Softball,1
17494,2000,50.0,Swimming,12
17495,2000,50.0,Synchronized Swimming,7
17496,2000,50.0,Table Tennis,5
17497,2000,50.0,Triathlon,4
17498,2000,51.0,Athletics,24
17499,2000,51.0,Badminton,2
17500,2000,51.0,Boxing,27
17501,2000,51.0,Cycling,9
17502,2000,51.0,Diving,7
