,Year,Height,Sport,count
9723,1984,173.0,Canoeing,13
9724,1984,173.0,Cross Country Skiing,9
9725,1984,173.0,Cycling,24
9726,1984,173.0,Diving,7
9727,1984,173.0,Equestrianism,8
9728,1984,173.0,Fencing,17
9729,1984,173.0,Figure Skating,1
9730,1984,173.0,Football,7
9731,1984,173.0,Gymnastics,16
9732,1984,173.0,Handball,5
9733,1984,173.0,Hockey,15
9734,1984,173.0,Ice Hockey,5
9735,1984,173.0,Judo,8
9736,1984,173.0,Luge,5
9737,1984,173.0,Modern Pentathlon,2
9738,1984,173.0,Nordic Combined,3
9739,1984,173.0,Rhythmic Gymnastics,2
9740,1984,173.0,Rowing,4
9741,1984,173.0,Sailing,8
9742,1984,173.0,Shooting,23
9743,1984,173.0,Ski Jumping,4
9744,1984,173.0,Speed Skating,11
9745,1984,173.0,Swimming,39
9746,1984,173.0,Synchronized Swimming,1
9747,1984,173.0,Volleyball,2
9748,1984,173.0,Weightlifting,3
9749,1984,173.0,Wrestling,12
9750,1984,174.0,Alpine Skiing,11
9751,1984,174.0,Archery,2
9752,1984,174.0,Athletics,53
9753,1984,174.0,Biathlon,4
9754,1984,174.0,Bobsleigh,4
9755,1984,174.0,Boxing,8
9756,1984,174.0,Canoeing,5
9757,1984,174.0,Cross Country Skiing,24
9758,1984,174.0,Cycling,14
9759,1984,174.0,Diving,3
9760,1984,174.0,Equestrianism,7
9761,1984,174.0,Fencing,18
9762,1984,174.0,Figure Skating,2
9763,1984,174.0,Football,5
9764,1984,174.0,Gymnastics,37
9765,1984,174.0,Handball,8
9766,1984,174.0,Hockey,12
9767,1984,174.0,Ice Hockey,9
9768,1984,174.0,Judo,5
9769,1984,174.0,Luge,2
9770,1984,174.0,Modern Pentathlon,3
9771,1984,174.0,Rowing,8
9772,1984,174.0,Sailing,8
9773,1984,174.0,Shooting,22
9774,1984,174.0,Ski Jumping,9
9775,1984,174.0,Speed Skating,4
9776,1984,174.0,Swimming,29
9777,1984,174.0,Volleyball,5
9778,1984,174.0,Water Polo,1
9779,1984,174.0,Weightlifting,5
9780,1984,174.0,Wrestling,5
9781,1984,175.0,Alpine Skiing,18
9782,1984,175.0,Archery,5
9783,1984,175.0,Athletics,114
9784,1984,175.0,Basketball,6
9785,1984,175.0,Biathlon,22
9786,1984,175.0,Bobsleigh,2
9787,1984,175.0,Boxing,20
9788,1984,175.0,Canoeing,23
9789,1984,175.0,Cross Country Skiing,24
9790,1984,175.0,Cycling,38
9791,1984,175.0,Diving,7
9792,1984,175.0,Equestrianism,21
9793,1984,175.0,Fencing,27
9794,1984,175.0,Figure Skating,6
9795,1984,175.0,Football,11
9796,1984,175.0,Gymnastics,8
9797,1984,175.0,Handball,4
9798,1984,175.0,Hockey,14
9799,1984,175.0,Ice Hockey,12
9800,1984,175.0,Judo,18
9801,1984,175.0,Luge,2
9802,1984,175.0,Modern Pentathlon,8
9803,1984,175.0,Nordic Combined,5
9804,1984,175.0,Rowing,16
9805,1984,175.0,Sailing,25
9806,1984,175.0,Shooting,45
9807,1984,175.0,Ski Jumping,12
9808,1984,175.0,Speed Skating,21
9809,1984,175.0,Swimming,41
9810,1984,175.0,Synchronized Swimming,4
9811,1984,175.0,Volleyball,14
9812,1984,175.0,Water Polo,4
9813,1984,175.0,Weightlifting,12
9814,1984,175.0,Wrestling,17
9815,1984,176.0,Alpine Skiing,18
9816,1984,176.0,Archery,2
9817,1984,176.0,Athletics,51
9818,1984,176.0,Basketball,1
9819,1984,176.0,Biathlon,11
9820,1984,176.0,Bobsleigh,2
9821,1984,176.0,Boxing,2
9822,1984,176.0,Canoeing,11
9823,1984,176.0,Cross Country Skiing,27
9824,1984,176.0,Cycling,14
9825,1984,176.0,Diving,2
9826,1984,176.0,Equestrianism,6
9827,1984,176.0,Fencing,18
9828,1984,176.0,Football,8
9829,1984,176.0,Handball,12
9830,1984,176.0,Hockey,5
9831,1984,176.0,Ice Hockey,11
9832,1984,176.0,Judo,5
9833,1984,176.0,Luge,7
9834,1984,176.0,Modern Pentathlon,18
9835,1984,176.0,Nordic Combined,3
9836,1984,176.0,Rowing,14
9837,1984,176.0,Sailing,9
9838,1984,176.0,Shooting,25
9839,1984,176.0,Ski Jumping,8
9840,1984,176.0,Speed Skating,3
9841,1984,176.0,Swimming,31
9842,1984,176.0,Synchronized Swimming,2
9843,1984,176.0,Volleyball,5
9844,1984,176.0,Water Polo,4
9845,1984,176.0,Weightlifting,4
9846,1984,176.0,Wrestling,5
9847,1984,177.0,Alpine Skiing,12
9848,1984,177.0,Athletics,36
9849,1984,177.0,Basketball,2
9850,1984,177.0,Biathlon,4
9851,1984,177.0,Bobsleigh,2
9852,1984,177.0,Boxing,2
9853,1984,177.0,Canoeing,10
9854,1984,177.0,Cross Country Skiing,11
9855,1984,177.0,Cycling,13
9856,1984,177.0,Equestrianism,7
9857,1984,177.0,Fencing,10
9858,1984,177.0,Figure Skating,2
9859,1984,177.0,Football,6
9860,1984,177.0,Gymnastics,8
9861,1984,177.0,Handball,6
9862,1984,177.0,Hockey,5
9863,1984,177.0,Ice Hockey,12
9864,1984,177.0,Judo,1
9865,1984,177.0,Luge,2
9866,1984,177.0,Modern Pentathlon,4
9867,1984,177.0,Nordic Combined,1
9868,1984,177.0,Rhythmic Gymnastics,1
9869,1984,177.0,Rowing,12
9870,1984,177.0,Sailing,7
9871,1984,177.0,Shooting,17
9872,1984,177.0,Ski Jumping,4
9873,1984,177.0,Speed Skating,4
9874,1984,177.0,Swimming,31
9875,1984,177.0,Synchronized Swimming,2
9876,1984,177.0,Volleyball,8
9877,1984,177.0,Water Polo,5
9878,1984,177.0,Weightlifting,2
9879,1984,177.0,Wrestling,5
9880,1984,178.0,Alpine Skiing,8
9881,1984,178.0,Archery,7
9882,1984,178.0,Athletics,124
9883,1984,178.0,Basketball,4
9884,1984,178.0,Biathlon,19
9885,1984,178.0,Bobsleigh,15
9886,1984,178.0,Boxing,18
9887,1984,178.0,Canoeing,23
9888,1984,178.0,Cross Country Skiing,23
9889,1984,178.0,Cycling,24
9890,1984,178.0,Equestrianism,12
9891,1984,178.0,Fencing,18
9892,1984,178.0,Figure Skating,6
9893,1984,178.0,Football,17
9894,1984,178.0,Handball,7
9895,1984,178.0,Hockey,14
9896,1984,178.0,Ice Hockey,24
9897,1984,178.0,Judo,12
9898,1984,178.0,Luge,6
9899,1984,178.0,Modern Pentathlon,2
9900,1984,178.0,Nordic Combined,2
9901,1984,178.0,Rowing,17
9902,1984,178.0,Sailing,17
9903,1984,178.0,Shooting,29
9904,1984,178.0,Ski Jumping,6
9905,1984,178.0,Speed Skating,1
9906,1984,178.0,Swimming,47
9907,1984,178.0,Synchronized Swimming,2
9908,1984,178.0,Volleyball,7
9909,1984,178.0,Water Polo,7
9910,1984,178.0,Weightlifting,7
9911,1984,178.0,Wrestling,14
9912,1984,179.0,Alpine Skiing,8
9913,1984,179.0,Archery,1
9914,1984,179.0,Athletics,41
9915,1984,179.0,Basketball,4
9916,1984,179.0,Biathlon,11
9917,1984,179.0,Bobsleigh,6
9918,1984,179.0,Boxing,6
9919,1984,179.0,Canoeing,9
9920,1984,179.0,Cross Country Skiing,2
9921,1984,179.0,Cycling,15
9922,1984,179.0,Diving,2
9923,1984,179.0,Equestrianism,8
9924,1984,179.0,Fencing,7
9925,1984,179.0,Figure Skating,1
9926,1984,179.0,Football,2
9927,1984,179.0,Gymnastics,8
9928,1984,179.0,Handball,5
9929,1984,179.0,Hockey,10
9930,1984,179.0,Ice Hockey,13
9931,1984,179.0,Judo,4
9932,1984,179.0,Luge,2
9933,1984,179.0,Modern Pentathlon,2
9934,1984,179.0,Nordic Combined,1
9935,1984,179.0,Rowing,10
9936,1984,179.0,Sailing,7
9937,1984,179.0,Shooting,11
9938,1984,179.0,Ski Jumping,2
9939,1984,179.0,Speed Skating,9
9940,1984,179.0,Swimming,24
9941,1984,179.0,Volleyball,8
9942,1984,179.0,Water Polo,4
9943,1984,179.0,Weightlifting,2
9944,1984,179.0,Wrestling,8
9945,1984,180.0,Alpine Skiing,20
9946,1984,180.0,Archery,7
9947,1984,180.0,Athletics,97
9948,1984,180.0,Basketball,8
9949,1984,180.0,Biathlon,15
9950,1984,180.0,Bobsleigh,17
9951,1984,180.0,Boxing,19
9952,1984,180.0,Canoeing,18
9953,1984,180.0,Cross Country Skiing,23
9954,1984,180.0,Cycling,38
9955,1984,180.0,Diving,1
9956,1984,180.0,Equestrianism,21
9957,1984,180.0,Fencing,34
9958,1984,180.0,Figure Skating,9
9959,1984,180.0,Football,17
9960,1984,180.0,Handball,11
9961,1984,180.0,Hockey,14
9962,1984,180.0,Ice Hockey,26
9963,1984,180.0,Judo,16
9964,1984,180.0,Luge,6
9965,1984,180.0,Modern Pentathlon,14
9966,1984,180.0,Rowing,22
9967,1984,180.0,Sailing,35
9968,1984,180.0,Shooting,32
9969,1984,180.0,Ski Jumping,9
9970,1984,180.0,Speed Skating,33
9971,1984,180.0,Swimming,87
9972,1984,180.0,Volleyball,9
9973,1984,180.0,Water Polo,12
9974,1984,180.0,Weightlifting,6
9975,1984,180.0,Wrestling,15
9976,1984,181.0,Alpine Skiing,7
9977,1984,181.0,Archery,1
9978,1984,181.0,Athletics,47
9979,1984,181.0,Basketball,2
9980,1984,181.0,Biathlon,8
9981,1984,181.0,Bobsleigh,8
9982,1984,181.0,Boxing,1
9983,1984,181.0,Canoeing,8
9984,1984,181.0,Cross Country Skiing,12
9985,1984,181.0,Cycling,9
9986,1984,181.0,Equestrianism,9
9987,1984,181.0,Fencing,12
9988,1984,181.0,Football,3
9989,1984,181.0,Handball,9
9990,1984,181.0,Hockey,4
9991,1984,181.0,Ice Hockey,13
9992,1984,181.0,Judo,3
9993,1984,181.0,Luge,2
9994,1984,181.0,Modern Pentathlon,2
9995,1984,181.0,Nordic Combined,1
9996,1984,181.0,Rowing,10
9997,1984,181.0,Sailing,6
9998,1984,181.0,Shooting,6
9999,1984,181.0,Ski Jumping,5
10000,1984,181.0,Speed Skating,9
10001,1984,181.0,Swimming,48
10002,1984,181.0,Volleyball,4
10003,1984,181.0,Water Polo,5
10004,1984,181.0,Weightlifting,2
10005,1984,181.0,Wrestling,4
10006,1984,182.0,Alpine Skiing,11
10007,1984,182.0,Athletics,38
10008,1984,182.0,Basketball,4
10009,1984,182.0,Biathlon,2
10010,1984,182.0,Bobsleigh,4
10011,1984,182.0,Boxing,2
10012,1984,182.0,Canoeing,19
10013,1984,182.0,Cross Country Skiing,12
10014,1984,182.0,Cycling,16
10015,1984,182.0,Diving,2
10016,1984,182.0,Equestrianism,12
10017,1984,182.0,Fencing,28
10018,1984,182.0,Figure Skating,1
10019,1984,182.0,Football,6
10020,1984,182.0,Handball,7
10021,1984,182.0,Hockey,8
10022,1984,182.0,Ice Hockey,11
10023,1984,182.0,Judo,10
10024,1984,182.0,Luge,5
10025,1984,182.0,Modern Pentathlon,4
10026,1984,182.0,Rowing,11
10027,1984,182.0,Sailing,17
10028,1984,182.0,Shooting,16
10029,1984,182.0,Ski Jumping,4
10030,1984,182.0,Speed Skating,18
10031,1984,182.0,Swimming,45
10032,1984,182.0,Volleyball,4
10033,1984,182.0,Water Polo,6
10034,1984,182.0,Weightlifting,4
10035,1984,182.0,Wrestling,10
10036,1984,183.0,Alpine Skiing,22
10037,1984,183.0,Archery,4
10038,1984,183.0,Athletics,85
10039,1984,183.0,Basketball,9
10040,1984,183.0,Biathlon,16
10041,1984,183.0,Bobsleigh,18
10042,1984,183.0,Boxing,8
10043,1984,183.0,Canoeing,12
10044,1984,183.0,Cross Country Skiing,33
10045,1984,183.0,Cycling,27
10046,1984,183.0,Equestrianism,12
10047,1984,183.0,Fencing,27
10048,1984,183.0,Figure Skating,1
10049,1984,183.0,Football,10
10050,1984,183.0,Handball,8
10051,1984,183.0,Hockey,9
10052,1984,183.0,Ice Hockey,28
10053,1984,183.0,Judo,6
10054,1984,183.0,Luge,5
10055,1984,183.0,Modern Pentathlon,2
10056,1984,183.0,Nordic Combined,2
10057,1984,183.0,Rowing,12
10058,1984,183.0,Sailing,14
10059,1984,183.0,Shooting,12
10060,1984,183.0,Ski Jumping,3
10061,1984,183.0,Speed Skating,16
10062,1984,183.0,Swimming,71
10063,1984,183.0,Volleyball,10
10064,1984,183.0,Water Polo,9
10065,1984,183.0,Weightlifting,5
10066,1984,183.0,Wrestling,4
10067,1984,184.0,Alpine Skiing,8
10068,1984,184.0,Archery,2
10069,1984,184.0,Athletics,29
10070,1984,184.0,Basketball,2
10071,1984,184.0,Bobsleigh,9
10072,1984,184.0,Boxing,2
10073,1984,184.0,Canoeing,12
10074,1984,184.0,Cross Country Skiing,4
10075,1984,184.0,Cycling,16
10076,1984,184.0,Equestrianism,4
10077,1984,184.0,Fencing,13
10078,1984,184.0,Football,3
10079,1984,184.0,Handball,9
10080,1984,184.0,Hockey,4
10081,1984,184.0,Ice Hockey,9
10082,1984,184.0,Judo,9
10083,1984,184.0,Luge,2
10084,1984,184.0,Modern Pentathlon,2
10085,1984,184.0,Rowing,11
10086,1984,184.0,Sailing,10
10087,1984,184.0,Shooting,8
10088,1984,184.0,Ski Jumping,4
10089,1984,184.0,Speed Skating,1
10090,1984,184.0,Swimming,37
10091,1984,184.0,Volleyball,5
10092,1984,184.0,Water Polo,5
10093,1984,184.0,Wrestling,2
10094,1984,185.0,Alpine Skiing,7
10095,1984,185.0,Archery,1
10096,1984,185.0,Athletics,59
10097,1984,185.0,Basketball,11
10098,1984,185.0,Biathlon,21
10099,1984,185.0,Bobsleigh,10
10100,1984,185.0,Boxing,4
10101,1984,185.0,Canoeing,20
10102,1984,185.0,Cross Country Skiing,17
10103,1984,185.0,Cycling,24
10104,1984,185.0,Diving,2
10105,1984,185.0,Equestrianism,14
10106,1984,185.0,Fencing,20
10107,1984,185.0,Figure Skating,1
10108,1984,185.0,Football,10
10109,1984,185.0,Handball,14
10110,1984,185.0,Hockey,13
10111,1984,185.0,Ice Hockey,15
10112,1984,185.0,Judo,7
10113,1984,185.0,Luge,4
10114,1984,185.0,Modern Pentathlon,8
10115,1984,185.0,Rowing,19
10116,1984,185.0,Sailing,22
10117,1984,185.0,Shooting,13
10118,1984,185.0,Ski Jumping,2
10119,1984,185.0,Speed Skating,13
10120,1984,185.0,Swimming,67
10121,1984,185.0,Volleyball,5
10122,1984,185.0,Water Polo,9
10123,1984,185.0,Weightlifting,3
10124,1984,185.0,Wrestling,7
10125,1984,186.0,Alpine Skiing,4
10126,1984,186.0,Archery,3
10127,1984,186.0,Athletics,40
10128,1984,186.0,Basketball,2
10129,1984,186.0,Bobsleigh,4
10130,1984,186.0,Boxing,6
10131,1984,186.0,Canoeing,5
10132,1984,186.0,Cycling,7
10133,1984,186.0,Equestrianism,2
10134,1984,186.0,Fencing,15
10135,1984,186.0,Figure Skating,1
10136,1984,186.0,Football,3
10137,1984,186.0,Handball,6
10138,1984,186.0,Hockey,2
10139,1984,186.0,Ice Hockey,3
10140,1984,186.0,Judo,5
10141,1984,186.0,Luge,2
10142,1984,186.0,Modern Pentathlon,2
10143,1984,186.0,Nordic Combined,1
10144,1984,186.0,Rowing,13
10145,1984,186.0,Sailing,9
10146,1984,186.0,Shooting,8
10147,1984,186.0,Speed Skating,6
10148,1984,186.0,Swimming,24
10149,1984,186.0,Volleyball,5
10150,1984,186.0,Water Polo,13
10151,1984,186.0,Wrestling,4
10152,1984,187.0,Archery,1
10153,1984,187.0,Athletics,30
10154,1984,187.0,Basketball,3
10155,1984,187.0,Biathlon,4
10156,1984,187.0,Bobsleigh,4
10157,1984,187.0,Boxing,1
10158,1984,187.0,Canoeing,4
10159,1984,187.0,Cycling,5
10160,1984,187.0,Equestrianism,6
10161,1984,187.0,Fencing,17
10162,1984,187.0,Football,3
10163,1984,187.0,Handball,9
10164,1984,187.0,Hockey,3
10165,1984,187.0,Ice Hockey,4
10166,1984,187.0,Judo,2
10167,1984,187.0,Luge,2
10168,1984,187.0,Modern Pentathlon,6
10169,1984,187.0,Nordic Combined,1
10170,1984,187.0,Rowing,20
10171,1984,187.0,Sailing,14
10172,1984,187.0,Shooting,9
10173,1984,187.0,Speed Skating,6
10174,1984,187.0,Swimming,30
10175,1984,187.0,Volleyball,6
10176,1984,187.0,Water Polo,4
10177,1984,187.0,Weightlifting,1
10178,1984,187.0,Wrestling,3
10179,1984,188.0,Archery,1
10180,1984,188.0,Athletics,44
10181,1984,188.0,Basketball,9
10182,1984,188.0,Biathlon,2
10183,1984,188.0,Bobsleigh,13
10184,1984,188.0,Boxing,7
10185,1984,188.0,Canoeing,5
10186,1984,188.0,Cross Country Skiing,5
10187,1984,188.0,Cycling,9
10188,1984,188.0,Diving,2
10189,1984,188.0,Equestrianism,1
10190,1984,188.0,Fencing,9
10191,1984,188.0,Figure Skating,1
10192,1984,188.0,Football,5
10193,1984,188.0,Handball,17
10194,1984,188.0,Hockey,3
10195,1984,188.0,Ice Hockey,10
10196,1984,188.0,Judo,6
10197,1984,188.0,Luge,1
10198,1984,188.0,Modern Pentathlon,4
10199,1984,188.0,Rowing,16
10200,1984,188.0,Sailing,9
10201,1984,188.0,Shooting,4
10202,1984,188.0,Ski Jumping,1
10203,1984,188.0,Speed Skating,2
10204,1984,188.0,Swimming,24
10205,1984,188.0,Volleyball,13
10206,1984,188.0,Water Polo,10
10207,1984,188.0,Weightlifting,1
10208,1984,188.0,Wrestling,7
10209,1984,189.0,Athletics,10
10210,1984,189.0,Basketball,3
10211,1984,189.0,Bobsleigh,4
10212,1984,189.0,Boxing,1
10213,1984,189.0,Canoeing,4
10214,1984,189.0,Cross Country Skiing,4
10215,1984,189.0,Cycling,5
10216,1984,189.0,Fencing,6
10217,1984,189.0,Football,2
10218,1984,189.0,Handball,5
10219,1984,189.0,Hockey,2
10220,1984,189.0,Ice Hockey,4
10221,1984,189.0,Judo,1
10222,1984,189.0,Rowing,13
10223,1984,189.0,Sailing,5
10224,1984,189.0,Shooting,6
10225,1984,189.0,Ski Jumping,2
10226,1984,189.0,Speed Skating,6
10227,1984,189.0,Swimming,17
10228,1984,189.0,Volleyball,5
10229,1984,189.0,Water Polo,1
10230,1984,189.0,Wrestling,2
10231,1984,190.0,Alpine Skiing,3
10232,1984,190.0,Athletics,31
10233,1984,190.0,Basketball,7
10234,1984,190.0,Biathlon,3
10235,1984,190.0,Bobsleigh,1
10236,1984,190.0,Boxing,4
10237,1984,190.0,Canoeing,8
10238,1984,190.0,Cross Country Skiing,8
10239,1984,190.0,Cycling,4
10240,1984,190.0,Equestrianism,2
10241,1984,190.0,Fencing,8
10242,1984,190.0,Football,2
10243,1984,190.0,Handball,8
10244,1984,190.0,Hockey,1
10245,1984,190.0,Ice Hockey,5
10246,1984,190.0,Judo,3
10247,1984,190.0,Rowing,30
10248,1984,190.0,Sailing,19
10249,1984,190.0,Shooting,3
10250,1984,190.0,Speed Skating,11
10251,1984,190.0,Swimming,52
10252,1984,190.0,Volleyball,13
10253,1984,190.0,Water Polo,13
10254,1984,190.0,Weightlifting,1
10255,1984,190.0,Wrestling,11
10256,1984,191.0,Athletics,11
10257,1984,191.0,Basketball,5
10258,1984,191.0,Boxing,2
10259,1984,191.0,Canoeing,7
10260,1984,191.0,Cycling,3
10261,1984,191.0,Fencing,6
10262,1984,191.0,Football,1
10263,1984,191.0,Handball,3
10264,1984,191.0,Luge,4
10265,1984,191.0,Rowing,8
10266,1984,191.0,Shooting,2
10267,1984,191.0,Swimming,10
10268,1984,191.0,Volleyball,2
10269,1984,191.0,Water Polo,5
10270,1984,192.0,Alpine Skiing,3
10271,1984,192.0,Athletics,12
10272,1984,192.0,Basketball,6
10273,1984,192.0,Biathlon,2
10274,1984,192.0,Boxing,1
10275,1984,192.0,Canoeing,1
10276,1984,192.0,Cycling,3
10277,1984,192.0,Equestrianism,2
10278,1984,192.0,Fencing,1
10279,1984,192.0,Handball,10
10280,1984,192.0,Ice Hockey,2
10281,1984,192.0,Judo,1
10282,1984,192.0,Luge,1
10283,1984,192.0,Rowing,17
10284,1984,192.0,Sailing,1
10285,1984,192.0,Shooting,3
10286,1984,192.0,Speed Skating,2
10287,1984,192.0,Swimming,19
10288,1984,192.0,Volleyball,6
10289,1984,192.0,Water Polo,3
10290,1984,193.0,Athletics,15
10291,1984,193.0,Basketball,4
10292,1984,193.0,Biathlon,2
10293,1984,193.0,Boxing,3
10294,1984,193.0,Canoeing,9
10295,1984,193.0,Cycling,3
10296,1984,193.0,Fencing,4
10297,1984,193.0,Handball,7
10298,1984,193.0,Hockey,1
10299,1984,193.0,Ice Hockey,1
10300,1984,193.0,Judo,2
10301,1984,193.0,Rowing,26
10302,1984,193.0,Sailing,3
10303,1984,193.0,Ski Jumping,2
10304,1984,193.0,Swimming,26
10305,1984,193.0,Volleyball,9
10306,1984,193.0,Water Polo,6
10307,1984,194.0,Athletics,6
10308,1984,194.0,Basketball,12
10309,1984,194.0,Boxing,2
10310,1984,194.0,Fencing,2
10311,1984,194.0,Football,1
10312,1984,194.0,Handball,12
10313,1984,194.0,Ice Hockey,1
10314,1984,194.0,Judo,1
10315,1984,194.0,Rowing,7
10316,1984,194.0,Sailing,1
10317,1984,194.0,Swimming,10
10318,1984,194.0,Volleyball,13
10319,1984,194.0,Water Polo,2
10320,1984,194.0,Wrestling,1
10321,1984,195.0,Athletics,4
10322,1984,195.0,Basketball,7
10323,1984,195.0,Boxing,1
10324,1984,195.0,Handball,7
10325,1984,195.0,Hockey,1
10326,1984,195.0,Ice Hockey,1
10327,1984,195.0,Judo,1
10328,1984,195.0,Modern Pentathlon,2
10329,1984,195.0,Rowing,21
10330,1984,195.0,Sailing,3
10331,1984,195.0,Shooting,1
10332,1984,195.0,Swimming,6
10333,1984,195.0,Volleyball,10
10334,1984,195.0,Water Polo,4
10335,1984,196.0,Athletics,4
10336,1984,196.0,Basketball,4
10337,1984,196.0,Boxing,3
10338,1984,196.0,Cycling,1
10339,1984,196.0,Football,1
10340,1984,196.0,Handball,6
10341,1984,196.0,Judo,1
10342,1984,196.0,Rowing,11
10343,1984,196.0,Sailing,1
10344,1984,196.0,Swimming,18
10345,1984,196.0,Volleyball,6
10346,1984,196.0,Water Polo,5
10347,1984,197.0,Athletics,4
10348,1984,197.0,Basketball,4
10349,1984,197.0,Cross Country Skiing,4
10350,1984,197.0,Cycling,1
10351,1984,197.0,Handball,3
10352,1984,197.0,Rowing,5
10353,1984,197.0,Sailing,1
10354,1984,197.0,Volleyball,4
10355,1984,197.0,Water Polo,2
10356,1984,198.0,Athletics,4
10357,1984,198.0,Basketball,12
10358,1984,198.0,Boxing,2
10359,1984,198.0,Handball,6
10360,1984,198.0,Judo,5
10361,1984,198.0,Rowing,5
10362,1984,198.0,Sailing,1
10363,1984,198.0,Swimming,5
10364,1984,198.0,Volleyball,5
10365,1984,198.0,Water Polo,4
10366,1984,198.0,Wrestling,1
10367,1984,199.0,Athletics,2
10368,1984,199.0,Basketball,1
10369,1984,199.0,Handball,1
10370,1984,199.0,Rowing,1
10371,1984,199.0,Volleyball,5
10372,1984,200.0,Athletics,4
10373,1984,200.0,Basketball,8
10374,1984,200.0,Biathlon,3
10375,1984,200.0,Handball,4
10376,1984,200.0,Ice Hockey,1
10377,1984,200.0,Rowing,3
10378,1984,200.0,Swimming,5
10379,1984,200.0,Volleyball,4
10380,1984,200.0,Water Polo,1
10381,1984,201.0,Athletics,3
10382,1984,201.0,Basketball,3
10383,1984,201.0,Cycling,1
10384,1984,201.0,Rowing,3
10385,1984,201.0,Swimming,6
10386,1984,201.0,Water Polo,3
10387,1984,202.0,Basketball,4
10388,1984,202.0,Handball,2
10389,1984,202.0,Rowing,1
10390,1984,203.0,Athletics,1
10391,1984,203.0,Basketball,6
10392,1984,203.0,Canoeing,2
10393,1984,203.0,Rowing,1
10394,1984,203.0,Volleyball,2
10395,1984,203.0,Water Polo,1
10396,1984,204.0,Basketball,9
10397,1984,204.0,Handball,1
10398,1984,204.0,Judo,1
10399,1984,204.0,Sailing,1
10400,1984,204.0,Water Polo,1
10401,1984,205.0,Basketball,13
10402,1984,205.0,Rowing,2
10403,1984,206.0,Basketball,3
10404,1984,207.0,Basketball,3
10405,1984,207.0,Swimming,3
10406,1984,208.0,Athletics,1
10407,1984,208.0,Basketball,4
10408,1984,208.0,Fencing,2
10409,1984,210.0,Basketball,4
10410,1984,211.0,Basketball,1
10411,1984,212.0,Basketball,2
10412,1984,213.0,Basketball,2
10413,1984,214.0,Basketball,2
10414,1984,216.0,Basketball,1
10415,1984,218.0,Basketball,2
10416,1988,127.0,Boxing,1
10417,1988,128.0,Boxing,1
10418,1988,130.0,Boxing,1
10419,1988,135.0,Boxing,1
10420,1988,138.0,Cycling,1
10421,1988,140.0,Gymnastics,11
10422,1988,140.0,Wrestling,1
10423,1988,142.0,Boxing,1
10424,1988,142.0,Diving,1
10425,1988,142.0,Gymnastics,18
10426,1988,142.0,Rhythmic Gymnastics,1
10427,1988,143.0,Gymnastics,6
10428,1988,144.0,Gymnastics,12
10429,1988,145.0,Figure Skating,1
10430,1988,145.0,Gymnastics,29
10431,1988,146.0,Gymnastics,6
10432,1988,146.0,Shooting,1
10433,1988,146.0,Table Tennis,1
10434,1988,147.0,Athletics,1
10435,1988,147.0,Gymnastics,12
10436,1988,147.0,Wrestling,1
10437,1988,148.0,Athletics,2
10438,1988,148.0,Gymnastics,5
10439,1988,148.0,Weightlifting,1
10440,1988,148.0,Wrestling,1
10441,1988,149.0,Athletics,2
10442,1988,149.0,Gymnastics,6
10443,1988,150.0,Athletics,1
10444,1988,150.0,Boxing,1
10445,1988,150.0,Cycling,2
10446,1988,150.0,Diving,1
10447,1988,150.0,Figure Skating,3
10448,1988,150.0,Gymnastics,28
10449,1988,150.0,Hockey,1
10450,1988,150.0,Shooting,1
10451,1988,150.0,Table Tennis,2
10452,1988,150.0,Weightlifting,7
10453,1988,150.0,Wrestling,1
10454,1988,151.0,Gymnastics,29
10455,1988,151.0,Judo,1
10456,1988,151.0,Shooting,6
10457,1988,151.0,Wrestling,1
10458,1988,152.0,Alpine Skiing,2
10459,1988,152.0,Archery,1
10460,1988,152.0,Athletics,4
10461,1988,152.0,Boxing,1
10462,1988,152.0,Diving,1
10463,1988,152.0,Equestrianism,2
10464,1988,152.0,Fencing,1
10465,1988,152.0,Figure Skating,1
10466,1988,152.0,Gymnastics,64
10467,1988,152.0,Hockey,1
10468,1988,152.0,Rowing,3
10469,1988,152.0,Shooting,3
10470,1988,152.0,Speed Skating,2
10471,1988,152.0,Table Tennis,1
10472,1988,152.0,Weightlifting,4
10473,1988,152.0,Wrestling,3
10474,1988,153.0,Archery,2
10475,1988,153.0,Athletics,8
10476,1988,153.0,Fencing,2
10477,1988,153.0,Gymnastics,6
10478,1988,153.0,Luge,1
10479,1988,153.0,Shooting,2
10480,1988,153.0,Swimming,2
10481,1988,153.0,Weightlifting,1
10482,1988,153.0,Wrestling,3
10483,1988,154.0,Athletics,1
10484,1988,154.0,Boxing,2
10485,1988,154.0,Cycling,2
10486,1988,154.0,Diving,2
10487,1988,154.0,Figure Skating,2
10488,1988,154.0,Gymnastics,23
10489,1988,154.0,Hockey,1
10490,1988,154.0,Rowing,2
10491,1988,154.0,Shooting,4
10492,1988,154.0,Weightlifting,1
10493,1988,155.0,Alpine Skiing,4
10494,1988,155.0,Archery,4
10495,1988,155.0,Athletics,17
10496,1988,155.0,Boxing,4
10497,1988,155.0,Cycling,1
10498,1988,155.0,Diving,4
10499,1988,155.0,Figure Skating,3
10500,1988,155.0,Gymnastics,61
10501,1988,155.0,Hockey,1
10502,1988,155.0,Rowing,4
10503,1988,155.0,Shooting,4
10504,1988,155.0,Weightlifting,5
10505,1988,155.0,Wrestling,7
