lindex,Sport,Year,Weight,count
13293,Handball,1996,65.0,8
13294,Handball,1996,66.0,7
13295,Handball,1996,67.0,3
13296,Handball,1996,68.0,7
13297,Handball,1996,69.0,5
13298,Handball,1996,70.0,11
13299,Handball,1996,71.0,5
13300,Handball,1996,72.0,7
13301,Handball,1996,73.0,3
13302,Handball,1996,74.0,3
13303,Handball,1996,75.0,9
13304,Handball,1996,77.0,2
13305,Handball,1996,78.0,1
13306,Handball,1996,79.0,2
13307,Handball,1996,80.0,7
13308,Handball,1996,82.0,10
13309,Handball,1996,83.0,5
13310,Handball,1996,84.0,7
13311,Handball,1996,85.0,5
13312,Handball,1996,86.0,8
13313,Handball,1996,87.0,5
13314,Handball,1996,88.0,6
13315,Handball,1996,89.0,4
13316,Handball,1996,90.0,8
13317,Handball,1996,91.0,1
13318,Handball,1996,92.0,5
13319,Handball,1996,93.0,6
13320,Handball,1996,94.0,5
13321,Handball,1996,95.0,9
13322,Handball,1996,96.0,6
13323,Handball,1996,97.0,8
13324,Handball,1996,98.0,10
13325,Handball,1996,99.0,3
13326,Handball,1996,100.0,9
13327,Handball,1996,101.0,2
13328,Handball,1996,102.0,4
13329,Handball,1996,103.0,1
13330,Handball,1996,104.0,2
13331,Handball,1996,105.0,5
13332,Handball,1996,108.0,1
13333,Handball,1996,110.0,3
13334,Handball,2000,54.0,1
13335,Handball,2000,55.0,3
13336,Handball,2000,56.0,1
13337,Handball,2000,57.0,1
13338,Handball,2000,58.0,5
13339,Handball,2000,59.0,3
13340,Handball,2000,60.0,4
13341,Handball,2000,61.0,4
13342,Handball,2000,62.0,9
13343,Handball,2000,63.0,7
13344,Handball,2000,64.0,6
13345,Handball,2000,65.0,11
13346,Handball,2000,66.0,9
13347,Handball,2000,67.0,8
13348,Handball,2000,68.0,8
13349,Handball,2000,69.0,7
13350,Handball,2000,70.0,8
13351,Handball,2000,71.0,6
13352,Handball,2000,72.0,9
13353,Handball,2000,73.0,7
13354,Handball,2000,74.0,7
13355,Handball,2000,75.0,12
13356,Handball,2000,76.0,3
13357,Handball,2000,77.0,5
13358,Handball,2000,78.0,7
13359,Handball,2000,79.0,7
13360,Handball,2000,80.0,12
13361,Handball,2000,81.0,3
