lindex,Sport,Year,Weight,count
21446,Speed Skating,1984,73.0,8
21447,Speed Skating,1984,74.0,9
21448,Speed Skating,1984,75.0,34
21449,Speed Skating,1984,76.0,11
21450,Speed Skating,1984,77.0,3
21451,Speed Skating,1984,78.0,12
21452,Speed Skating,1984,79.0,4
21453,Speed Skating,1984,80.0,14
21454,Speed Skating,1984,81.0,4
21455,Speed Skating,1984,82.0,13
21456,Speed Skating,1984,84.0,3
21457,Speed Skating,1984,85.0,7
21458,Speed Skating,1984,86.0,5
21459,Speed Skating,1984,88.0,8
21460,Speed Skating,1984,90.0,2
21461,Speed Skating,1984,93.0,2
21462,Speed Skating,1988,52.0,2
21463,Speed Skating,1988,55.0,1
21464,Speed Skating,1988,57.0,9
21465,Speed Skating,1988,58.0,22
21466,Speed Skating,1988,59.0,10
21467,Speed Skating,1988,60.0,11
21468,Speed Skating,1988,61.0,11
21469,Speed Skating,1988,62.0,9
21470,Speed Skating,1988,63.0,3
21471,Speed Skating,1988,64.0,11
21472,Speed Skating,1988,65.0,12
21473,Speed Skating,1988,66.0,7
21474,Speed Skating,1988,67.0,6
21475,Speed Skating,1988,68.0,3
21476,Speed Skating,1988,70.0,11
21477,Speed Skating,1988,71.0,10
21478,Speed Skating,1988,72.0,17
21479,Speed Skating,1988,73.0,12
21480,Speed Skating,1988,74.0,12
21481,Speed Skating,1988,75.0,24
21482,Speed Skating,1988,76.0,4
21483,Speed Skating,1988,77.0,4
21484,Speed Skating,1988,78.0,15
21485,Speed Skating,1988,79.0,2
21486,Speed Skating,1988,80.0,11
21487,Speed Skating,1988,81.0,6
21488,Speed Skating,1988,82.0,7
21489,Speed Skating,1988,83.0,1
21490,Speed Skating,1988,84.0,5
21491,Speed Skating,1988,85.0,2
21492,Speed Skating,1988,86.0,2
21493,Speed Skating,1988,88.0,10
21494,Speed Skating,1988,89.0,1
21495,Speed Skating,1988,90.0,2
21496,Speed Skating,1988,92.0,1
21497,Speed Skating,1988,95.0,3
21498,Speed Skating,1992,51.0,3
21499,Speed Skating,1992,55.0,5
21500,Speed Skating,1992,56.0,9
21501,Speed Skating,1992,57.0,8
21502,Speed Skating,1992,58.0,16
